9.956556,0.049775,7.507780,5.154110,-10.561092,3.584520,5.311126,-0.032635,-3.054174,2.222169,-7.056814,-2.538189,-1.764376,9.806551,8.640191,-5.614885,0.638414,-5.684793,9.339076,7.193408,-5.333396,2.200610,2.722600,-8.003326,4.790054,1.237736,5.582940,1.918547,-8.732950,-1.688717,-10.409113,9.604823,3
10.882699,2.035607,9.982803,8.021071,-9.848278,4.458676,2.990381,0.302221,-4.250261,2.604529,-8.527956,-0.774668,-1.083735,8.440858,8.846896,-4.707553,0.290529,-6.299678,7.786514,6.754336,-3.299106,2.132362,1.168342,-6.090171,4.492815,0.126220,4.778977,0.621066,-10.000808,-5.150344,-9.209478,9.583510,3
1.515934,10.178348,-2.038640,-0.114948,6.381386,3.080360,6.907337,2.739306,5.818712,-9.671826,-5.824473,-5.681683,-9.621798,-7.971173,-7.834325,-2.744562,2.951026,-4.591442,-4.086885,-4.115613,-4.286192,8.942630,2.758405,1.932965,-4.881536,4.002826,-5.196531,-1.576764,11.000827,2.893092,0.254483,3.175431,1
2.853798,-10.228887,-4.706294,-3.672746,2.436271,4.246160,8.139868,-6.479296,-1.669490,-9.960285,-5.602024,-0.552605,-11.249566,-7.095010,2.808198,0.918811,-6.823386,2.409559,6.683142,-8.664413,4.739536,2.433298,-2.488543,-6.080943,9.455869,-2.491628,-9.455437,-7.405645,7.839755,2.298764,6.656107,4.272972,0
1.568103,10.296189,-2.304362,2.690085,6.217063,2.680146,7.560521,2.453145,3.174821,-9.422516,-4.334086,-1.878504,-8.069511,-5.392694,-7.358101,-3.297737,2.688536,-4.025583,-3.048370,-3.349934,-6.002357,9.230614,1.140912,1.439522,-7.532584,4.733450,-4.297231,-3.820795,11.815477,4.623201,0.511767,2.720151,1
0.412340,7.996679,-0.605963,0.210441,5.973887,0.984670,6.461234,1.150377,3.778391,-11.239591,-5.360680,-2.395893,-9.636185,-6.923076,-6.500034,-4.524236,3.116865,-3.333187,-1.782319,-5.550034,-5.144679,9.583577,2.772688,2.277429,-6.092586,4.333141,-7.637166,-2.151106,8.902926,2.587788,2.434452,4.484408,1
4.793664,5.282074,-6.966342,-9.105237,-5.776254,-4.237752,-7.517321,9.643090,6.355298,-3.757345,2.513548,-1.482559,7.988833,-0.809450,-4.292989,-6.298046,1.211713,-4.244603,0.719409,8.924556,-4.875301,-5.874451,10.473396,-1.761428,-8.878695,-9.800974,-6.779871,2.841349,5.037469,-1.132441,-7.830300,-2.876775,2
9.768212,2.757363,7.779849,7.783513,-10.565902,3.536325,2.728756,-0.024189,-2.840497,3.207593,-8.465165,-3.606436,0.530635,10.403608,6.279840,-5.586810,-0.487673,-9.094076,7.721521,7.818150,-2.348542,2.279983,3.937118,-6.196381,5.124355,-0.110456,6.569524,-0.104097,-12.693708,-2.269151,-9.457016,9.281511,3
-0.788441,8.305777,-1.959190,0.436287,6.444690,1.595666,7.707314,0.863391,2.827714,-7.880274,-6.036261,-2.945068,-9.681829,-4.923051,-7.909846,-5.731397,1.026988,-2.631062,-4.012000,-5.242916,-5.168604,9.515352,1.965178,3.844470,-6.152368,4.083598,-5.163471,-2.263580,8.708443,2.007834,0.758133,4.315711,1
2.919898,-10.192962,-5.680718,-7.075521,4.436721,2.701202,7.313966,-7.300915,-1.956143,-9.656720,-5.406529,-0.366153,-9.045098,-4.485226,3.427163,0.649805,-5.387468,-0.484937,5.747587,-7.734837,5.372425,3.580099,-1.882770,-8.581293,9.294697,-3.903436,-7.151021,-8.093186,5.449045,2.212927,5.238501,6.067017,0
6.581242,5.246970,-5.053697,-10.095625,-3.316450,-5.357307,-6.084045,8.489015,8.050600,-3.333343,2.106263,-2.275377,7.391167,0.748950,-4.083883,-4.445636,2.066938,-7.235370,2.630090,9.088388,-3.169378,-5.945494,8.658321,-0.754904,-8.238040,-9.489419,-6.760268,3.068444,3.959317,-2.837805,-9.878218,-2.805961,2
1.317945,7.285206,-4.130771,1.890691,7.880428,3.637233,6.401482,1.489374,3.690814,-8.964810,-4.100992,-2.706439,-9.004648,-5.519174,-8.372707,-5.565737,1.282595,-5.368835,-2.080780,-5.011665,-5.326952,9.432408,3.243654,1.629808,-6.461930,3.214820,-6.661271,-3.487216,9.202329,2.023626,0.625656,3.860026,1
1.892885,9.892345,-2.463306,1.601606,6.161512,1.828575,6.257338,2.719229,5.540937,-8.784951,-5.642623,-4.248897,-9.238860,-4.223737,-9.380212,-4.820170,3.053686,-1.961172,-3.589051,-5.455854,-4.784291,7.909556,2.410778,1.528142,-6.946207,5.385315,-5.776449,-1.936653,10.436050,3.185993,0.857887,4.248452,1
1.306880,9.202987,-0.897990,0.614089,8.315437,2.797274,8.622668,2.945388,4.554294,-7.579774,-5.934146,-4.621645,-6.423733,-4.538071,-8.947333,-3.525085,2.170805,-2.596757,-2.919994,-7.450213,-5.578405,9.911599,2.477475,2.619088,-6.581403,3.391983,-5.470604,-3.753507,8.634414,4.166419,2.137571,4.674391,1
6.391463,5.502856,-5.640707,-9.542840,-3.674828,-4.307490,-6.315369,8.094172,7.943780,-2.527708,2.786928,-2.169432,8.411972,-2.444399,-4.040899,-6.426438,-0.605302,-6.886141,1.342664,8.227185,-2.365062,-4.896032,8.995308,-2.245263,-7.910643,-11.126847,-8.155265,2.881041,6.520300,-0.638494,-7.688753,-2.250257,2
3.666017,-7.874934,-4.084319,-5.666227,4.217007,4.113187,6.968925,-8.893019,-2.264834,-8.230778,-6.622826,0.729497,-8.511469,-5.269864,1.999369,0.934477,-5.743461,0.541247,4.491701,-8.491748,7.411159,4.376174,-3.397747,-8.192033,9.672460,-4.718613,-7.116685,-7.297107,6.656675,1.280406,6.251763,4.938032,0
1.338514,9.205617,-3.550651,-0.162731,6.980157,2.101569,7.454350,0.649265,3.553299,-10.346600,-5.901619,-3.289059,-9.750742,-5.765318,-7.657312,-2.769598,1.657995,-2.190552,-3.287928,-5.811236,-4.724816,8.112541,5.036160,5.059533,-6.980653,6.918283,-6.761005,-1.675517,9.425566,1.471714,2.298118,4.411530,1
1.727740,10.046740,-1.204014,1.151495,6.743790,2.797076,7.487967,-0.144219,4.203299,-8.358095,-5.167361,-5.701567,-7.816383,-4.973365,-9.465143,-5.650874,5.507218,-2.870187,-2.191049,-5.681405,-5.130991,7.912598,3.663203,2.986896,-7.378276,2.598367,-8.376747,-2.960567,11.285070,2.623777,0.444049,3.682110,1
9.089681,0.428086,7.840663,8.089377,-11.108052,5.045075,3.009333,-0.525714,-4.291822,2.608875,-9.017850,-1.076410,-0.365162,9.251717,7.729108,-4.869600,0.074875,-5.392543,8.000502,5.827524,-6.056303,4.007892,2.407023,-8.021098,5.803352,0.058644,6.506000,0.330350,-10.513633,-2.857932,-9.866568,8.348996,3
8.500670,-0.099530,9.021945,8.081480,-9.755254,5.255628,5.046258,1.377827,-3.388800,2.808896,-7.476849,-0.204268,-1.828161,11.292649,5.992832,-3.934542,0.550127,-8.075637,7.491164,7.780457,-3.542842,2.258635,1.535616,-6.559560,4.500366,0.207770,5.455384,0.390488,-10.615500,-3.002592,-10.389253,9.890941,3
0.804735,9.243056,-1.060969,0.359063,5.660217,2.450519,8.380125,4.101968,5.010611,-9.581588,-5.296980,-4.460794,-10.169809,-5.085102,-7.199001,-3.241038,0.604451,-3.930630,-2.677194,-5.345462,-5.396402,6.872271,1.714792,2.404317,-7.618001,4.489355,-6.723109,-4.051421,8.952765,0.742411,3.032771,3.698790,1
2.342405,-10.266305,-5.670201,-4.184689,2.943143,4.573750,8.065204,-9.213116,-0.505465,-10.593969,-7.664959,-0.126635,-10.251637,-7.183287,3.274869,-1.254460,-5.636145,1.085369,4.306635,-10.279520,5.563663,2.583150,-2.111245,-6.600826,8.358684,-3.614067,-6.849986,-7.907646,6.972999,2.144053,4.174803,4.971387,0
3.159056,-8.031260,-6.135728,-5.772686,8.013833,3.940784,8.892224,-8.049340,-3.134995,-7.500225,-5.733148,-0.644173,-9.366940,-4.156442,4.767756,1.152429,-5.134016,2.358552,5.608363,-10.860434,7.019188,6.549422,-3.157369,-6.685398,9.758167,-3.345853,-9.322628,-6.676067,6.789916,0.007644,4.497914,4.752083,0
2.058009,8.296606,-2.223424,0.480669,6.063400,1.238052,7.606477,0.489822,2.340476,-6.556600,-7.699864,-4.266922,-7.761887,-4.064074,-10.394489,-1.736076,3.110764,-3.333632,-3.752669,-6.795372,-4.780160,9.427334,3.250144,2.023153,-7.884617,4.601853,-6.776747,-0.296213,9.700685,1.898680,2.521462,3.634203,1
7.203005,4.925013,-5.662763,-9.827370,-2.697486,-3.136650,-6.439874,10.323968,6.873263,-3.394896,5.563871,-2.958580,7.342925,-0.993466,-4.598924,-4.621350,2.527063,-4.642381,2.018258,8.818587,-2.520508,-6.681971,8.987087,0.335515,-8.826943,-10.457334,-8.068218,2.592744,6.385579,-0.247805,-9.510000,-2.980496,2
5.701881,5.804990,-6.217725,-10.163006,-3.984623,-3.627525,-4.690331,9.236925,8.133310,-4.443697,2.896713,-1.354622,7.726614,-0.726185,-2.346697,-5.166749,2.014990,-5.302880,2.261831,9.695132,-3.281839,-5.643721,10.608289,0.124788,-10.593641,-10.583418,-7.169091,3.564577,5.105219,-2.360289,-8.373335,-4.400007,2
-0.323221,8.111715,-2.551564,0.294619,5.738670,1.438808,6.261959,1.699102,3.301238,-10.331356,-6.081178,-4.739036,-6.639871,-4.869036,-6.483919,-5.515136,3.300565,-2.670965,-2.868815,-6.841884,-7.484703,9.538032,3.332533,0.909616,-5.666674,5.266866,-6.674196,-2.427195,9.696168,3.022099,1.488137,4.240922,1
1.904046,-8.991323,-4.254150,-4.351738,4.109955,4.319804,5.058877,-9.864606,-0.399466,-9.772217,-5.589723,-1.285739,-10.278062,-7.927945,3.314472,2.345399,-4.542034,3.302186,5.394163,-9.334941,5.337439,3.202267,-4.570902,-6.367107,7.401887,-3.584126,-7.687536,-7.373623,7.025740,2.162706,6.726962,6.058680,0
2.427489,6.805701,-2.300892,1.844937,7.031549,1.202659,8.347676,2.362202,5.273564,-9.710417,-5.283914,-5.326969,-8.576497,-5.369033,-7.736540,-6.112866,1.573387,-2.165865,-2.747439,-5.280000,-5.925181,8.456259,2.535928,1.774433,-7.949306,3.491293,-7.958883,-2.628637,8.658467,2.367934,0.807787,3.315273,1
2.056991,-9.715835,-4.658289,-4.788086,5.853675,3.740646,8.254256,-4.928222,-3.281438,-7.366211,-4.927548,0.834118,-9.273081,-7.399344,3.616554,-0.054159,-4.451445,1.947294,7.560271,-9.003433,3.646118,3.084574,-2.952023,-7.345146,7.173694,-3.508613,-8.385174,-10.101469,6.507008,1.558132,6.260565,5.313758,0
11.562638,-0.198321,10.152414,7.547233,-11.036604,6.419298,3.269758,2.084818,-4.081823,1.762245,-8.494580,-0.902540,-2.795750,8.980683,8.643232,-6.738158,-0.237930,-4.353494,8.103781,6.930303,-3.375506,2.165861,2.938664,-6.875700,5.974716,1.127645,6.418453,2.457786,-11.800162,-4.415244,-10.010556,9.284313,3
10.806625,2.720781,9.903686,6.183006,-8.763879,3.416782,4.827144,-0.406855,-4.295134,1.458740,-8.997822,-0.453543,0.048217,10.298335,8.138340,-3.254539,-0.476330,-7.122662,8.527579,6.887696,-2.767325,1.182821,3.183245,-6.465848,5.282113,0.327392,6.050347,0.240885,-9.941321,-1.936425,-6.906408,7.304165,3
9.807455,-0.047258,7.921258,9.864764,-9.262383,3.557755,3.648707,1.835756,-2.869614,3.087070,-7.919470,-1.357767,-0.273735,8.550921,8.399631,-4.342925,-1.181523,-5.550457,7.870528,6.422247,-2.615356,3.408835,3.385379,-7.338993,6.634869,1.770158,6.852041,1.394211,-9.874148,-4.783302,-9.150974,9.064105,3
4.524003,-8.156816,-4.841834,-5.337461,3.394965,3.524092,6.176940,-8.325838,-2.601060,-10.157289,-5.444255,0.182764,-9.207320,-5.057200,3.247003,1.403683,-5.690556,2.627677,6.494070,-10.433490,5.625129,4.561248,-3.754771,-6.425588,10.184210,-2.105558,-8.316519,-8.670791,7.317398,1.791850,5.773052,5.443059,0
1.790330,-8.448735,-5.566439,-5.233188,5.349337,4.053346,8.186662,-8.791994,-1.956783,-9.758463,-4.363968,1.583818,-10.612306,-6.835439,2.987231,0.534556,-6.904540,1.246244,5.400623,-11.502219,5.596088,4.614977,-2.433476,-6.356586,9.958461,-2.963193,-9.010989,-7.310672,8.588275,2.342374,7.305775,5.242815,0
7.037160,4.597317,-6.174960,-9.245200,-3.369324,-3.437936,-7.203689,7.742938,6.268523,-1.907508,2.350786,-3.226517,8.625890,-0.686055,-5.442819,-5.588676,2.269918,-6.621765,0.605954,8.869087,-1.978395,-5.346977,11.078875,2.041822,-6.558211,-9.458088,-8.129080,3.259140,5.495025,-2.473875,-8.186613,-2.890777,2
10.856193,-0.275474,8.455406,7.490444,-10.106651,4.127307,3.883572,1.290690,-6.168288,2.228650,-7.702071,-2.956841,-0.997630,9.392442,8.953868,-4.133879,-0.789386,-5.736932,5.975032,5.980562,-4.858067,2.331521,1.680136,-7.124298,5.556754,1.415953,6.587618,-0.211737,-9.169272,-2.304877,-10.503094,8.413385,3
7.397199,5.122971,-4.805443,-9.396345,-3.154201,-4.718119,-5.767452,10.623419,7.154528,-3.056618,2.502662,-1.243223,9.349106,-3.542512,-4.517929,-6.271626,2.884532,-5.134587,2.382541,6.386332,-2.417578,-6.360714,10.413308,-0.138355,-6.423516,-8.999129,-7.526671,4.074792,5.373140,-1.699880,-8.575842,-0.955103,2
7.600831,6.434042,-5.081945,-9.354389,-5.381555,-4.031392,-5.708051,7.486462,6.138840,-4.144116,0.982487,-1.807514,7.537739,0.132370,-3.000869,-4.663450,2.492872,-6.051586,1.940807,7.720058,-1.077340,-6.036236,8.741462,2.365860,-6.464108,-8.151396,-9.578460,0.840084,5.436840,-1.167141,-7.509299,-3.574168,2
10.720676,0.690671,8.731350,7.423647,-9.271343,3.138120,3.956801,2.664342,-4.640856,1.138287,-7.889493,-1.263227,-1.047653,9.444300,5.530675,-6.609030,-0.066742,-6.428882,8.659310,7.679162,-4.085053,1.091227,2.177270,-5.671888,5.019128,0.698649,6.201697,2.056754,-9.274167,-2.811949,-8.955199,8.528549,3
9.637618,1.077244,9.537819,8.638242,-8.089640,4.407147,3.383647,-0.421681,-3.796119,2.191011,-9.219345,-1.940926,-0.865535,8.988039,6.632281,-4.198731,-0.283432,-5.384831,9.088876,7.413669,-2.824397,2.712952,1.119639,-6.179277,4.121270,2.327431,4.054701,1.235996,-8.280721,-2.203527,-6.842839,9.226480,3
0.831597,-10.536706,-3.145091,-4.554430,5.767284,1.996790,7.321816,-7.382333,-1.274140,-10.376737,-7.626631,0.913608,-10.253080,-6.483278,2.883945,1.901693,-4.459969,1.993655,4.581470,-10.604743,5.303056,4.227900,-1.285626,-5.916008,9.911863,-4.085504,-7.987325,-8.566864,7.339810,2.629846,7.702337,4.635772,0
3.874745,-8.558515,-3.666298,-6.369959,4.986232,4.518712,9.360780,-7.874540,-2.412628,-10.244353,-6.541775,1.455080,-11.960086,-4.834848,3.228135,2.288458,-4.419090,1.952575,5.301277,-10.696627,6.146013,4.505757,-4.574889,-7.325030,10.123937,-3.710287,-8.048753,-8.125637,7.212363,1.964043,4.808334,3.743071,0
7.227853,6.373688,-3.791321,-8.313799,-1.413919,-5.516323,-6.121560,9.341521,5.912440,-3.712880,3.175520,-0.789448,9.358180,-0.056701,-4.005638,-5.006070,1.519550,-3.985695,2.703436,7.237407,-1.562403,-5.688911,10.216299,1.344922,-8.432445,-9.979658,-8.718014,1.975746,6.451102,-1.722526,-9.327488,-1.594843,2
6.884170,5.088727,-5.309169,-8.963537,-3.083944,-3.441586,-5.386734,7.817269,7.122940,-1.664997,4.201434,-2.216090,8.677523,0.033673,-5.069613,-5.817628,2.003266,-6.255379,1.690547,7.215662,-2.224456,-4.115933,8.970364,1.317358,-10.608209,-9.948434,-8.733505,2.473488,4.391321,-0.192519,-8.298820,-2.126879,2
9.554624,0.600798,9.525443,7.819943,-10.366374,4.820656,3.910537,-0.689305,-6.240236,2.711718,-8.068640,-0.210069,-0.568363,9.356867,5.872307,-3.018874,0.577851,-7.354086,7.649745,7.184589,-3.662136,2.516972,3.498592,-7.435803,5.204052,-0.258376,5.715738,-0.814794,-10.391243,-2.132495,-10.670118,7.315261,3
11.489931,0.961435,7.938274,8.121859,-8.304997,7.240026,5.863534,0.901055,-3.914551,3.412013,-7.388873,-2.805435,-1.021611,10.210523,5.847946,-3.279288,0.722150,-7.944420,8.467168,7.074972,-4.479587,3.220542,4.530969,-7.506516,4.313938,1.316795,5.445056,0.559885,-10.578725,-5.235871,-9.870801,8.047039,3
2.140417,-10.273381,-4.911273,-5.400448,3.736571,4.485048,5.845910,-8.757391,-0.281087,-9.153872,-4.540033,0.902268,-9.404528,-4.690184,2.191809,0.305561,-6.911998,1.721273,6.224802,-9.663480,6.980884,5.866307,-2.952583,-6.147003,7.756131,-3.264048,-6.123698,-8.019257,7.167739,2.769041,5.989711,3.663465,0
1.566264,-9.995474,-5.813960,-6.980489,4.554677,4.402078,5.817038,-8.949383,-1.377462,-9.173555,-5.776194,0.129477,-8.278685,-4.965276,3.809743,1.313501,-6.128284,1.969949,6.115047,-9.426660,5.917867,5.773155,-2.234917,-6.000993,9.564524,-4.097959,-7.802260,-7.715996,5.364042,1.218917,7.830388,4.363456,0
11.085198,2.454566,10.173237,8.257348,-8.328104,3.088757,4.543373,0.282117,-4.912517,2.748090,-5.774753,-1.752869,-1.527895,8.625691,9.049870,-2.771960,0.107102,-7.193266,10.100474,5.982898,-4.282478,3.515255,2.375275,-6.651321,5.084132,1.144880,6.629107,1.036063,-9.541035,-3.560971,-8.413480,6.624073,3
2.774249,-8.268675,-5.529120,-6.456655,3.977921,2.709379,8.031173,-6.320448,-2.278161,-8.351404,-6.386658,-0.567679,-9.677680,-6.581557,3.120865,0.066175,-7.578159,0.919259,7.704774,-10.950292,6.293095,4.643704,-3.100876,-7.728794,9.482961,-3.174390,-7.450639,-7.820163,7.573008,0.736536,6.755281,5.663276,0
1.159763,10.340210,-2.748221,2.625732,7.925602,3.465406,6.479819,2.931981,4.276648,-9.224649,-3.059491,-4.054963,-6.948441,-5.098031,-6.699705,-5.300278,2.924505,-2.420551,-2.084756,-5.610262,-5.789352,7.662251,3.329162,4.188021,-7.532246,5.479676,-3.904696,-2.573829,8.767689,3.770928,0.865046,4.060941,1
-0.768234,10.570041,-2.317544,0.097069,6.338890,1.199509,6.610292,0.692579,4.491031,-8.688627,-5.588567,-2.350231,-8.393216,-5.830968,-7.476849,-3.539437,1.531571,-0.836351,-2.402486,-6.468695,-3.485770,9.554546,4.875100,3.143996,-7.325415,4.622170,-6.784480,-1.575916,8.136058,3.399472,0.735102,2.460782,1
10.694117,1.655776,8.123803,9.126866,-9.342696,6.506255,1.951159,-0.017549,-4.979499,1.202774,-7.465780,-1.817492,-0.634516,9.843912,8.161934,-5.672959,0.261218,-6.518563,8.854266,7.904934,-4.154961,2.159787,1.425185,-6.206735,4.049487,0.671535,6.228165,2.189982,-10.087610,-4.527341,-9.662583,8.835461,3
2.684426,-9.253649,-3.008895,-4.712669,4.125440,7.580001,7.734569,-6.626384,-2.752474,-9.083997,-6.697680,-0.711502,-7.372008,-5.047751,4.476889,0.851485,-5.725006,3.068623,6.788109,-11.886378,7.838509,2.456646,-3.607619,-6.451208,11.167293,-1.496997,-7.856098,-8.595666,8.221891,2.846121,8.308355,4.535885,0
12.025644,-1.586794,9.769001,6.867516,-9.506224,5.317098,3.522140,1.553718,-5.600221,4.663752,-8.240089,-2.202870,-0.287184,9.047828,10.698518,-5.886426,-0.072859,-6.756052,9.026808,5.575812,-2.515170,3.511814,2.836843,-7.930255,4.317476,0.134395,4.815879,-0.890856,-12.352980,-4.021244,-9.498906,7.524253,3
-0.719852,7.125685,-1.728469,1.403163,6.890977,-0.031900,6.731695,1.149932,4.997155,-9.570314,-4.269799,-3.581581,-9.847775,-4.851127,-7.959710,-3.598640,1.705506,-2.388787,-3.028350,-5.334773,-3.375686,8.029028,2.954463,2.104212,-5.450087,5.606031,-5.121053,-2.568884,11.890850,2.414013,1.977320,4.324390,1
2.702972,-9.154125,-6.784302,-4.644597,3.635032,4.329052,8.541142,-8.943052,-2.433674,-10.400538,-6.417840,0.013152,-9.474820,-5.644190,4.441782,1.008987,-5.984224,2.051384,8.437565,-10.036677,5.034707,4.269725,-3.171189,-7.974506,10.762304,-3.797395,-7.944244,-6.939027,6.180254,1.687706,6.361077,5.229867,0
10.197027,0.208093,8.552517,6.726148,-10.230262,5.486375,4.321260,1.125046,-4.486156,0.723002,-7.022263,-1.012377,-0.768121,7.658199,7.626354,-4.634518,-0.080283,-6.520854,7.787058,7.636245,-4.453928,1.590444,2.414892,-6.013242,4.353708,1.238879,5.438418,-0.640243,-10.626991,-3.735472,-10.578509,7.354961,3
9.150831,0.024146,8.933936,6.836453,-8.395472,3.654251,2.216201,-0.044345,-6.021212,1.928703,-8.373418,-0.758122,-1.101478,10.155002,8.895996,-5.144606,0.716594,-6.282416,6.742534,6.168203,-4.122641,0.540026,3.183919,-6.234357,6.053159,-0.883346,7.104066,1.361705,-10.442891,-4.120407,-8.123739,9.769167,3
1.139372,-9.495696,-4.246228,-4.310939,5.037310,2.428673,8.472797,-9.906151,-2.174412,-8.805495,-5.563187,-0.089372,-10.181149,-6.808764,1.515445,0.208032,-6.525536,2.802621,5.387206,-9.657193,6.670101,2.894450,-3.879763,-8.218789,9.547101,-1.253210,-7.055176,-7.994648,9.246551,1.089421,5.116835,4.462767,0
-0.591277,8.299441,-3.236646,2.111482,7.339924,3.723789,7.506875,0.836914,3.959141,-10.688894,-7.442970,-4.953040,-8.069779,-4.498365,-7.962190,-6.951371,3.193567,-3.071094,-2.992977,-4.526944,-3.659567,8.487008,2.188841,1.351641,-5.772435,3.458222,-7.031386,-1.623760,9.929633,1.990198,0.767503,4.932987,1
4.657792,-8.671242,-4.238348,-5.997926,5.781940,0.969475,7.256272,-8.966199,-2.129423,-10.424013,-5.363810,1.014772,-10.143105,-5.818688,4.444021,0.523427,-5.793871,0.825634,6.759956,-11.215159,6.575212,3.034407,-1.977988,-5.566395,10.221824,-2.538257,-8.751064,-6.939123,7.558767,1.692319,8.031152,6.089664,0
5.494401,4.062818,-4.580051,-10.143836,-4.792435,-5.680766,-6.962968,9.160353,5.462936,-2.678466,2.775227,-1.872867,8.637072,-2.397822,-6.473779,-6.667942,2.348200,-6.061754,1.997044,9.167699,-0.383627,-4.899002,9.491224,0.336100,-7.920877,-9.244439,-5.672257,2.435053,4.697450,-1.505147,-8.651658,-2.744427,2
8.292925,5.026634,-5.672694,-9.364453,-3.183805,-6.587971,-6.147831,9.086687,6.727306,-3.861117,4.138060,-1.104760,8.606942,-1.227774,-5.236252,-4.593851,0.730343,-5.337840,2.190200,8.677239,-2.256552,-3.923215,10.118927,-0.080104,-8.065323,-7.352498,-9.323264,2.218074,7.116588,0.428876,-7.300547,-1.241094,2
2.522270,-9.359554,-4.438208,-4.352182,6.560094,4.748498,8.116139,-7.349704,-1.214619,-9.102800,-6.729690,1.070171,-9.430975,-6.254381,2.866049,0.980065,-6.058493,1.719702,6.882574,-10.844981,4.685973,2.520366,-4.486476,-5.717038,9.354480,-3.789672,-7.795945,-6.319239,8.769817,2.717532,7.114318,3.269425,0
3.527790,-10.319793,-4.391302,-6.610029,3.389542,1.835709,8.217831,-6.829334,-2.095949,-8.046616,-5.682111,-0.463045,-11.542057,-5.295640,3.759754,0.740210,-4.048137,1.648711,6.252806,-10.571718,8.083170,2.555765,-3.073112,-5.970701,9.532503,-3.773117,-9.439422,-7.921988,7.634669,1.717480,6.952811,4.194716,0
10.977868,1.321130,9.363329,7.159395,-11.037204,3.157463,3.618937,0.129940,-4.803462,3.851019,-8.757324,-0.981361,-2.651097,9.570929,8.063271,-5.505661,0.068928,-4.731767,8.004593,5.389886,-3.822737,2.433067,3.070144,-8.297402,5.360584,1.952822,6.278906,2.241146,-9.420712,-3.542006,-10.217790,9.767582,3
