-2.250652,10.139364,-1.008021,-0.600390,6.923226,3.392883,7.783037,1.699858,5.159200,-8.108282,-4.888271,-2.846042,-8.801659,-5.883238,-8.311774,-4.376119,2
-6.361746,3.951782,7.007521,-8.766658,4.415971,3.206907,-2.164158,-5.621219,8.810315,-2.841871,-6.923252,-6.991226,5.030050,2.548582,6.949854,3.671011,1
-5.705523,1.993002,6.508161,-9.511675,5.820478,2.387655,-2.545726,-8.272953,8.249148,-2.764944,-6.566498,-6.684259,8.216899,0.907469,6.821088,4.238487,1
2.640943,-2.558055,-2.210896,-5.735217,-2.436054,9.811989,3.885277,2.715146,-6.963376,4.597286,-6.192134,-1.926663,10.028278,2.732641,0.329430,3.849535,3
-4.589761,2.127144,6.166158,-9.761895,6.177870,4.200854,-3.165097,-8.035627,7.728435,-2.554290,-5.956365,-6.737752,5.729328,3.175245,5.910354,4.782368,1
2.488994,-11.066944,-5.460285,-5.275413,4.784021,1.282533,6.506313,-8.093784,-1.147784,-10.828190,-5.255402,-0.046026,-9.451097,-6.008724,3.311936,0.961234,0
-5.517328,1.520084,5.971873,-8.141056,7.912221,3.787099,-4.681166,-7.928486,9.667915,-4.185883,-7.114337,-7.384809,5.539765,1.855028,4.596959,3.029200,1
-5.968886,1.968689,5.389900,-9.278286,4.980452,3.180061,-3.133740,-7.241908,10.043713,-1.833508,-7.883482,-9.101555,6.621239,0.883069,7.608888,4.003647,1
-3.741684,2.630179,5.907792,-9.287921,6.448012,3.717549,-1.644942,-6.786875,9.844704,-4.146789,-7.954767,-7.893296,7.025318,1.344416,6.913643,3.673677,1
2.360658,-7.863762,-5.137052,-5.710018,4.550547,4.382936,8.801115,-9.137076,-1.950918,-10.247620,-6.477386,0.730779,-10.259526,-5.277115,-0.041899,1.143857,0
0.465763,9.148639,-2.290488,1.829224,5.666088,2.637621,7.551983,1.323553,4.960158,-10.172059,-3.932512,-4.948541,-7.845974,-6.321268,-8.917515,-3.482893,2
-5.928795,3.839052,6.016112,-9.978703,5.391547,3.193895,-3.152774,-5.638032,8.968127,-2.715974,-7.951768,-7.920303,6.003614,3.451481,4.746739,4.422288,1
0.656283,7.731140,-2.957258,-0.274048,7.159848,2.878018,5.885212,1.091654,4.702247,-11.086788,-5.706723,-3.728804,-9.518557,-6.599789,-8.700523,-4.456992,2
2.418442,-3.176180,-3.097776,-4.905056,-5.979764,8.237169,4.654832,2.072711,-7.887264,4.174956,-9.063072,-4.288185,10.358789,2.176596,1.117210,4.284627,3
0.264772,9.924534,-3.396907,1.441357,7.993992,0.865345,8.697270,1.858359,4.010872,-8.080851,-5.087607,-4.394836,-7.590202,-6.066504,-8.823627,-4.988388,2
1.130710,8.510990,-2.160201,0.714732,4.679299,3.242158,8.087840,0.027231,5.801243,-6.415634,-5.033128,-5.116379,-8.749661,-5.462572,-8.856744,-4.894253,2
2.571574,-8.710619,-5.077446,-4.882620,5.913851,3.265542,7.778115,-8.299928,-1.774112,-9.419253,-5.259427,0.821512,-10.508568,-5.722257,3.144872,-0.293327,0
2.429189,-0.898760,-1.198294,-4.295089,-4.664145,8.330170,3.058909,2.917158,-6.701147,4.498880,-6.477870,-2.445541,10.028997,3.259098,0.318659,4.019568,3
1.996941,-8.613479,-5.211078,-5.380932,4.859318,2.195108,8.166657,-9.516489,-2.161561,-10.442460,-6.490843,0.012160,-8.939869,-6.268722,3.279732,1.408070,0
2.948881,-1.641587,-2.843140,-6.879441,-6.360358,9.107211,3.711110,0.977650,-4.583277,6.159164,-5.735787,-3.531570,8.329590,1.456781,1.701496,5.365014,3
3.296934,-9.303797,-3.326161,-6.620540,5.306745,2.078872,7.418392,-8.367765,-3.810564,-9.502974,-6.316607,-0.875314,-10.872244,-6.995679,3.554995,0.785774,0
-7.015646,2.487028,5.249208,-9.491876,5.919741,4.070562,-0.664883,-7.273743,10.067545,-3.057963,-8.562493,-6.924343,5.799809,1.165705,6.821331,5.101817,1
1.256359,-3.536027,-1.614869,-6.431448,-4.436600,10.050450,3.843670,1.915005,-7.138238,5.143613,-7.076958,-2.356234,8.548134,1.908312,0.004424,3.752321,3
4.694801,-8.744842,-4.246634,-4.343958,3.304656,3.448205,7.806851,-8.528435,-1.574027,-9.028576,-5.785593,0.887917,-8.530225,-5.624743,3.713056,0.333967,0
1.878861,-2.002468,-1.649882,-4.960692,-5.163305,9.544003,3.082884,4.023278,-6.192689,5.524935,-8.134579,-0.678523,11.395999,1.932064,2.461387,2.849195,3
3.277759,-8.971658,-4.547439,-5.463096,6.404893,2.851579,7.507749,-8.806481,-1.311983,-8.923505,-5.520259,1.221128,-11.893692,-6.961280,0.856638,1.705067,0
1.333262,-4.603921,-1.884856,-5.973603,-4.769688,8.649408,3.377623,3.203601,-5.345264,4.773300,-6.720581,-3.476364,9.196302,2.609291,1.223258,3.480984,3
-6.020967,2.932085,5.558425,-8.892786,7.126986,5.877306,-3.844664,-6.393567,8.430868,-3.344247,-7.577894,-8.507959,7.290912,3.009991,7.362907,3.590392,1
-6.217030,3.119894,6.664561,-10.040153,6.951206,4.102925,-1.691242,-7.200249,10.743216,-1.700632,-8.044460,-9.288798,6.653336,1.768325,8.327351,4.504734,1
-1.325753,9.357125,-3.084381,1.549644,6.845659,2.202218,4.469368,0.181594,3.484359,-10.058978,-4.469207,-3.423711,-8.249023,-6.304935,-8.037856,-5.405323,2
3.102309,-8.734366,-4.792785,-5.399414,4.251606,3.989347,7.692272,-6.462891,-3.623507,-6.685477,-4.612950,-0.644866,-8.308658,-4.381993,3.204954,1.050067,0
-4.778750,1.137584,5.036397,-9.675177,6.972192,3.617492,-3.261397,-7.084428,8.989698,-2.633290,-8.549227,-7.461630,7.364242,4.224787,5.421231,5.744760,1
1.892451,-9.788231,-4.614494,-4.682769,5.791126,3.898863,9.360289,-7.498377,-1.739694,-10.671485,-8.124215,-1.892918,-10.066233,-7.330236,4.483817,0.336200,0
-0.229265,-9.683643,-3.283379,-5.495379,4.469697,5.294310,7.949462,-8.896985,-1.895933,-9.507068,-5.267597,1.545569,-9.036071,-4.877405,2.429243,1.743605,0
-5.361011,1.456059,5.864682,-10.828494,5.614374,3.649558,-5.157026,-8.162253,9.585116,-1.924841,-9.368361,-8.761583,5.974054,2.802750,5.749514,3.831556,1
-4.804236,1.565232,7.155738,-9.550447,6.414607,2.333430,-1.506741,-7.709493,6.883867,-1.793862,-8.315933,-8.396073,5.372161,4.464171,5.192581,4.967277,1
1.195199,10.857338,-1.699258,-0.403465,7.850469,2.737244,7.735584,0.606811,2.213045,-8.934972,-6.096167,-4.463927,-8.176646,-4.803675,-7.270349,-4.359149,2
0.734365,-8.243895,-4.944839,-5.035330,4.752675,3.467591,9.074829,-7.849102,-1.868048,-9.252456,-6.519810,-0.373446,-8.772380,-6.280854,3.089403,0.156411,0
2.178367,9.377555,-2.179488,-0.381478,7.193427,2.623406,7.191556,0.843683,4.239467,-8.979915,-7.318679,-4.033353,-6.577997,-5.748668,-8.185430,-3.054708,2
2.220792,-9.855233,-5.342859,-6.911588,3.795234,5.747476,6.821883,-8.159976,-2.529535,-9.344317,-6.388584,1.754958,-8.199071,-4.367433,2.046751,0.687578,0
-6.440625,2.706441,6.759430,-11.242349,5.142196,3.564659,-2.832287,-6.594680,8.938915,-2.339695,-6.427298,-7.087413,5.947705,2.575910,5.657190,5.502484,1
3.231020,-9.688442,-4.041562,-4.605228,5.440606,3.754827,8.688453,-8.316539,-2.816101,-9.203345,-6.678731,0.861043,-9.872832,-4.958669,2.215138,0.368343,0
3.269701,-2.162806,-2.754685,-6.701434,-5.628370,8.824531,2.503757,1.565962,-5.657887,3.593337,-6.676427,-2.786025,9.813951,3.505266,1.625727,3.808231,3
0.820332,-2.808046,-1.362351,-4.092025,-4.706661,6.903090,4.008039,3.445826,-7.529286,4.447636,-5.618157,-3.792840,9.510749,1.782812,2.580169,4.047401,3
2.389633,-2.777520,-2.712060,-6.097247,-5.412184,8.249534,0.655747,2.006920,-7.431977,4.137253,-4.134989,-1.594185,9.690287,3.025871,-0.345761,3.094660,3
2.347021,-4.099315,-3.481894,-4.847155,-2.283049,9.444177,2.607276,0.568979,-6.997396,5.694884,-5.728326,-2.516912,9.914900,3.180880,0.289756,2.892461,3
3.155419,-1.248838,-2.483791,-6.124498,-4.670917,6.900646,3.982398,1.292365,-7.181628,4.382636,-7.502955,-1.749960,8.941182,3.532071,2.736219,3.900684,3
1.341284,-10.019590,-3.297383,-6.527161,4.442227,4.218632,9.213095,-8.517888,-3.905332,-9.090524,-5.933290,-0.603672,-9.739231,-7.006230,3.650706,-0.159506,0
-0.102837,10.015268,-1.265695,1.734664,6.417101,2.620659,5.709482,2.796355,3.969780,-8.550142,-4.437516,-4.336513,-9.222388,-5.184968,-8.474452,-6.483205,2
1.315099,10.744845,-2.065967,0.529815,6.048637,2.741420,6.581467,1.428609,5.840285,-8.408740,-6.232937,-4.806328,-9.399736,-4.988849,-5.909192,-4.535934,2
3.694662,-10.783125,-3.566280,-5.382798,6.364373,5.610830,6.203277,-7.975176,-1.550018,-10.189919,-6.897908,0.374221,-10.065574,-6.557825,3.786006,2.156476,0
0.433331,10.991708,-1.386059,1.247402,5.211962,3.550735,6.980565,1.260369,4.829791,-8.338201,-4.196980,-3.666985,-8.615094,-5.375827,-6.538625,-4.387096,2
-4.745525,2.583902,6.359059,-9.370262,4.690921,3.793658,-3.095714,-6.262242,8.799540,-4.318843,-8.743630,-6.441300,7.782691,1.309804,5.532854,5.224187,1
0.646205,-3.027540,-2.192013,-5.094076,-4.358154,9.388992,3.383607,2.712637,-7.797546,3.851920,-6.440867,-2.585885,10.323559,3.143958,-0.580026,3.144666,3
1.599065,9.279097,-1.363384,1.305328,7.839646,0.788282,7.667308,1.576604,4.144536,-10.616324,-5.121812,-3.900312,-8.624105,-6.984966,-6.855319,-5.011073,2
1.671941,-9.772854,-5.989023,-4.897548,4.504105,5.474723,8.050431,-8.633403,-1.011291,-9.910284,-6.966549,0.409054,-9.644149,-5.856932,3.373146,0.388510,0
-5.277789,2.839335,7.374504,-8.997720,5.314196,3.447165,-3.085783,-5.614539,10.768265,-3.117253,-8.039479,-6.937140,7.808020,2.207097,6.065285,3.715380,1
4.228389,-7.771289,-5.058521,-5.046991,5.797923,3.063786,6.943866,-9.303450,-2.352265,-9.290222,-7.704849,0.536306,-10.478924,-5.767949,2.240257,1.621962,0
-7.441556,0.598436,6.011180,-9.134294,6.435560,3.557340,-4.462882,-6.195704,6.384709,-3.227832,-8.685093,-7.701379,6.940224,2.598235,6.716192,5.905673,1
-4.393416,1.173057,5.855319,-9.528820,7.418764,3.577206,-2.820735,-4.750216,9.587115,-2.582277,-9.576795,-7.906118,6.083829,0.993359,6.654693,5.341151,1
1.568825,9.230879,-2.808346,0.206927,6.468875,4.037742,6.515695,1.766988,5.000556,-9.180863,-6.751938,-3.874154,-6.877412,-5.191393,-8.018753,-4.491472,2
-3.378780,0.184662,5.293068,-8.487885,5.570477,5.603740,-4.045383,-8.618188,9.457952,-2.860626,-9.116812,-7.361640,6.658937,2.763227,5.680176,8.143926,1
1.805045,-7.870281,-4.447134,-6.458764,4.989388,3.968269,8.972322,-8.978437,-0.866681,-10.094635,-5.611331,0.578553,-7.072098,-4.635479,1.660849,2.218923,0
-0.424259,10.384990,-2.486298,1.406754,8.102014,2.651222,7.353746,2.171387,3.570956,-8.281874,-3.878582,-4.323949,-8.860714,-5.472814,-8.827002,-6.387566,2
2.655116,-1.855366,-4.551309,-5.982759,-4.590148,10.522925,2.164307,2.986700,-6.505096,3.513165,-6.766087,-4.146338,9.539918,4.270809,-0.597181,2.352152,3
2.215979,-9.874951,-3.483346,-6.659899,5.228559,3.207087,5.874675,-8.682047,-1.242887,-10.228942,-5.734315,-1.188654,-8.890366,-5.480133,3.739059,0.754632,0
3.236851,-9.283707,-4.687631,-6.176970,6.415508,3.110753,7.114026,-7.080579,-2.241972,-8.875842,-5.643307,0.322792,-10.099037,-4.857484,1.740189,0.996660,0
2.828816,-2.971017,-2.788463,-6.762320,-4.406761,10.122585,3.753827,2.526434,-8.053830,5.554474,-4.776801,-0.827304,10.496810,3.878463,1.950161,3.537041,3
1.064516,7.443449,-3.151081,0.928973,7.628703,2.812333,7.936603,0.748245,3.718511,-7.800551,-2.915038,-5.311641,-8.018782,-3.834733,-8.058528,-3.178228,2
2.770894,-1.008161,-2.844345,-7.830345,-4.452076,8.387169,3.851447,0.828433,-6.466859,5.747777,-6.025574,-0.776819,10.358317,2.774868,0.531670,4.877895,3
-4.137639,3.028685,6.512417,-8.483857,5.317037,2.303266,-3.742393,-6.447807,8.018201,-4.017472,-6.939775,-7.859217,6.692974,0.637411,5.323984,4.469012,1
4.196558,-8.479921,-5.095044,-5.112234,3.569919,3.786691,9.111572,-9.269166,-2.040824,-9.243983,-5.656208,0.055563,-10.633978,-6.076701,3.351645,-0.055580,0
-7.358775,1.965676,4.387890,-8.995280,7.584250,5.440614,-5.249521,-7.037882,9.696868,-3.141837,-6.691194,-8.730723,7.457645,2.182166,6.012476,5.666223,1
-5.319966,1.007027,6.215785,-10.210919,4.930363,4.283445,-1.403281,-7.280314,8.474393,-3.753274,-9.078267,-7.850548,8.497155,4.175562,7.380003,5.054204,1
3.162256,-1.819173,-2.478803,-5.063712,-2.982997,9.044202,5.244373,2.971412,-5.472258,3.957092,-4.924333,-2.716196,9.951929,2.788859,2.061904,2.919234,3
4.539275,-10.277622,-4.578614,-5.788732,4.849787,3.964351,8.355932,-8.067935,-2.182740,-9.032740,-5.005209,-0.626230,-10.847680,-7.022224,1.373225,1.107056,0
1.552181,-2.218447,-4.917574,-7.209513,-5.527152,10.678635,4.220629,1.194297,-6.967295,5.031608,-6.016539,-1.491930,8.405057,2.328973,-1.018621,3.635658,3
-5.313516,0.441755,6.000128,-9.616365,5.462185,4.785443,-3.233651,-8.946396,8.965792,-4.289912,-9.081227,-7.904614,7.334264,2.438429,7.364436,5.644944,1
-5.830002,2.744268,8.587455,-10.605603,7.272057,3.537884,-3.460977,-6.429487,8.905511,-3.323998,-9.604229,-9.401334,6.824261,1.830542,5.764629,3.626001,1
3.389285,-2.336213,-1.954411,-6.895945,-4.835066,7.520618,3.591985,2.712837,-6.676042,4.879335,-8.288466,-1.552966,9.323196,2.929046,2.254365,2.935784,3
2.562095,-10.334251,-3.869376,-5.824685,3.591587,2.759051,6.034991,-8.019164,-1.946418,-10.271265,-5.520151,0.845631,-9.688817,-4.723324,1.668189,1.322296,0
3.433357,-1.073867,-3.241845,-7.300567,-6.142601,9.586035,3.858358,2.095108,-7.673052,4.848526,-7.338966,-4.199922,10.211896,3.199423,1.442019,4.965542,3
0.707381,8.858936,-1.597953,1.060437,6.908660,2.412211,6.863755,0.899080,4.335423,-10.971551,-5.039814,-4.947976,-10.008973,-5.447545,-7.496989,-5.772292,2
3.080089,-4.554511,-1.909048,-5.737494,-6.719072,6.988368,1.786096,1.800041,-6.917790,6.030301,-6.851428,-2.580837,10.325892,3.188592,1.246519,5.220211,3
2.161416,-9.002807,-4.914650,-5.927469,5.834803,2.324582,6.374574,-8.353039,-1.926861,-8.170428,-4.534872,0.177021,-8.293913,-6.901242,3.226004,1.014218,0
1.597047,9.923566,-1.624782,-0.438827,6.024170,3.747217,7.743358,1.797939,3.280986,-9.760152,-5.370735,-5.657911,-8.962524,-4.724656,-8.237729,-4.597372,2
0.489397,10.232082,-4.519134,1.541773,5.500730,0.670058,7.056973,1.996930,5.158581,-9.336092,-7.078402,-5.132441,-8.425113,-5.883279,-9.432745,-6.202246,2
-4.378338,1.371070,5.915100,-10.447184,7.075189,4.792659,-1.484866,-5.391846,11.270573,-4.943343,-7.086978,-8.893770,7.093495,2.441071,4.869866,5.158626,1
4.042221,-9.338804,-4.632543,-5.706980,6.346865,3.844200,8.650160,-6.604131,-2.226524,-10.575061,-6.321227,0.644632,-9.854696,-5.227825,2.587302,1.543750,0
3.474153,-10.154655,-4.462171,-7.983442,6.165012,3.972172,7.072716,-7.893954,-2.539211,-8.328648,-5.923521,0.583580,-8.793732,-4.077722,4.836773,2.447774,0
-6.426321,0.758688,6.596516,-7.563313,6.079101,4.173082,-4.249437,-7.149962,8.941928,-3.644840,-8.800897,-8.114333,6.386927,3.315975,8.192453,3.833298,1
1.191917,-2.303552,-1.415493,-5.262508,-5.122832,6.567641,4.461381,1.914257,-8.248523,3.766325,-7.321050,-2.671143,11.116727,2.108909,1.624728,5.033107,3
0.779957,9.837896,-3.839584,1.407573,5.237199,1.545602,7.452655,-0.135503,4.051827,-11.605570,-5.165890,-3.997367,-8.949565,-4.726606,-7.343931,-5.212095,2
1.922151,10.237882,-4.144184,-1.098095,5.737457,3.629378,7.689802,0.985465,4.390695,-10.780868,-5.007247,-3.930044,-8.339740,-6.859421,-10.329575,-5.725791,2
3.446772,-3.442566,-1.439477,-7.180428,-3.553696,9.593132,3.348590,3.681856,-8.513650,4.685532,-7.814512,-2.820740,9.806719,2.488488,0.821314,3.938407,3
-1.444872,10.430357,-2.117880,1.459578,6.038836,1.626332,7.968124,1.838840,5.340628,-7.396933,-4.492893,-5.488488,-8.796388,-4.957429,-7.439634,-5.887865,2
2.192012,-2.654654,-5.438815,-5.298306,-4.704240,8.309598,2.321469,2.378332,-6.688194,6.519029,-6.204772,-1.684837,10.833237,1.509322,-0.005102,2.820388,3
3.734781,-3.827249,-0.559800,-4.822054,-4.918163,9.594940,1.919045,-0.451877,-5.446843,3.537242,-7.116949,-1.978752,9.734922,3.285261,1.350929,2.419449,3
2.800370,-9.743682,-4.606722,-4.847465,4.302627,3.273072,7.582181,-7.364069,-1.738857,-9.900033,-4.319974,-0.088269,-9.628821,-4.389379,0.773323,1.122468,0
4.238004,-1.248761,-2.410139,-3.934191,-4.734017,10.539750,3.852263,1.606497,-7.440436,4.706618,-6.691831,-0.730950,9.088139,2.213762,0.309146,6.609824,3
2.952647,-3.478983,-3.165936,-6.051992,-3.918775,9.404078,2.089272,2.191302,-6.706723,3.079436,-3.986605,-1.789350,11.660840,3.702541,1.404564,3.387582,3
4.692606,-8.550575,-2.585130,-5.395839,4.769454,2.635395,8.082810,-10.033512,-1.459706,-8.467944,-4.494927,-3.195435,-10.103088,-5.302524,1.950357,1.086079,0
0.765575,8.133046,-1.904177,0.173809,4.164224,1.167182,5.369207,1.395131,2.804019,-9.056937,-6.075302,-4.092884,-7.612465,-4.285161,-9.142307,-5.446317,2
1.749897,-9.051772,-5.345700,-6.722107,2.186989,4.382352,9.050355,-8.353887,-1.789238,-11.281258,-4.659474,0.751843,-9.834739,-4.301883,1.933562,-0.390978,0
-1.469062,10.524555,-3.371973,2.474146,6.758168,2.488337,6.597563,1.207297,4.773710,-11.547628,-5.562202,-4.885033,-9.090958,-4.390153,-6.254915,-4.402749,2
-0.110063,10.250759,-2.298538,-0.924757,7.178042,2.506822,7.591934,0.818997,4.093564,-8.137969,-5.903728,-3.419600,-8.812741,-5.696998,-6.676486,-3.896256,2
-0.890018,10.367497,-1.423255,1.805760,5.889196,2.636854,8.393868,0.670377,4.365458,-7.354372,-4.504018,-5.437594,-7.718225,-7.826941,-7.467478,-4.373699,2
0.864366,10.034849,-3.548795,-0.009044,7.063981,3.622181,6.696203,0.342987,5.826200,-10.719752,-6.018911,-2.929633,-8.780267,-5.203827,-9.327701,-4.620574,2
-7.046540,0.952878,7.683255,-9.458666,4.784237,4.439510,-2.535639,-9.884113,10.336209,-3.162836,-7.360118,-8.057954,8.068359,1.632263,5.509333,4.659526,1
2.786651,-9.959628,-4.786742,-4.891273,4.567308,3.257012,8.044227,-8.238116,0.318059,-8.408952,-6.077332,0.222090,-8.249130,-5.457854,3.251887,0.185373,0
2.866731,-2.173560,-0.487468,-5.623393,-5.160170,7.301945,3.904105,2.056259,-7.669905,5.673206,-7.544431,-4.630044,9.721377,3.951378,1.797339,3.986888,3
-5.133426,2.928819,6.825167,-10.213522,6.750762,5.599127,-3.525197,-6.709365,8.717676,-3.373071,-7.175573,-8.647630,5.204487,2.285798,4.961696,4.739407,1
-4.213344,1.447585,7.820609,-10.189382,4.833210,3.307576,-4.578194,-5.662753,10.708710,-1.861103,-9.091898,-7.510664,8.134759,3.231642,7.174140,4.529394,1
-1.881378,9.734355,-3.817110,1.417560,5.048973,0.472737,7.759872,0.755504,4.413787,-9.009363,-6.182324,-2.694360,-8.809633,-5.132835,-6.462304,-4.130978,2
1.991397,-3.587949,-4.249924,-6.615187,-4.780345,9.600593,3.151384,2.955862,-6.367073,4.721996,-6.513723,-1.417011,10.482233,1.759397,3.395058,2.043807,3
-7.261219,3.222512,6.559125,-11.113651,7.672625,3.617556,-3.188759,-8.329927,9.212349,-2.743255,-6.755380,-11.313374,6.575533,0.780903,5.931899,4.126673,1
2.942253,-10.908025,-5.165640,-4.907701,3.189040,4.027655,9.145334,-6.136907,-1.852859,-9.780023,-6.036529,-0.732071,-10.162057,-6.611431,4.738874,1.260508,0
-6.863555,1.791695,6.480158,-10.627884,5.134641,3.109930,-4.230430,-6.116013,8.979130,-3.737909,-8.179685,-9.794770,7.798679,2.165948,5.399629,6.928171,1
2.875546,-3.133098,-2.808924,-5.062771,-4.178199,8.285158,2.962991,2.197716,-8.167580,3.645410,-6.953110,-1.928726,9.945410,1.632587,1.986119,3.095903,3
1.621944,8.621010,-2.017898,0.142774,5.825685,3.124783,6.039984,-0.161052,5.049122,-8.831245,-8.016183,-5.858904,-9.796510,-4.363287,-7.027190,-4.371569,2
1.526206,10.847120,-2.192950,-0.079572,6.731346,3.299795,9.169297,2.644188,3.396269,-10.609277,-6.158562,-3.733715,-7.617667,-6.213298,-8.198437,-3.801740,2
-6.713176,1.695854,6.082474,-10.910071,7.850974,3.524168,-3.260395,-6.630309,10.616388,-4.043248,-8.330792,-9.340189,7.998761,2.500646,6.301061,4.879028,1
2.846379,-8.674101,-4.563383,-4.331098,3.669055,2.494175,7.947274,-7.571651,-1.327711,-10.618171,-5.061500,-0.445326,-8.600004,-5.487772,2.181824,0.947162,0
1.654065,-10.423619,-4.534411,-3.980964,3.897075,3.313768,7.343214,-8.722316,-0.931766,-9.387162,-8.403469,-0.843111,-9.330058,-3.800793,4.157714,-0.514349,0
