7.863336,-9.346494,3
7.400049,-8.785163,3
7.957271,-9.103177,3
-4.708516,-6.072287,1
-3.432730,-5.426825,1
-3.524748,-5.109936,1
-3.961598,-5.408889,1
8.358491,-7.546764,3
7.914891,-7.259939,3
4.343244,3.759146,2
-4.612176,-6.298798,1
-3.976190,-4.210780,1
4.541407,2.072509,2
4.807381,3.072768,2
5.328262,2.707684,2
5.861704,3.704003,2
-3.537305,-3.974817,1
6.235975,-8.268292,3
3.295709,-7.949924,0
-3.584548,-4.985283,1
-4.136022,-5.058126,1
8.163194,-8.452482,3
4.524526,-8.730245,0
4.157413,2.966560,2
2.928682,-10.017404,0
-4.170226,-5.165731,1
4.347425,0.951312,2
4.462332,3.250059,2
7.879635,-8.448213,3
5.953794,-8.691168,3
1.390495,-9.810757,0
4.561261,3.371526,2
3.787150,-9.922659,0
2.353392,-9.617262,0
2.492581,4.164174,2
-5.711886,-6.641828,1
3.002855,3.833413,2
-6.401024,-4.492598,1
-3.299866,-3.175890,1
4.350708,4.379248,2
-3.873762,-4.627596,1
8.921201,-9.168103,3
-4.288190,-5.835556,1
6.395383,3.876042,2
3.587584,4.787890,2
8.878968,-7.284954,3
3.051917,-8.398381,0
3.004367,-8.922533,0
3.942885,4.249036,2
4.809979,2.500986,2
8.580273,-9.730485,3
3.358620,-10.006340,0
-3.541470,-6.623795,1
8.104762,-9.478039,3
-3.362056,-4.808549,1
4.111984,4.733086,2
2.437731,-9.840546,0
3.623802,-11.433413,0
4.020205,-10.318490,0
4.229894,3.532812,2
-4.612247,-5.726255,1
-3.619509,-3.608566,1
6.992296,-8.709172,3
-5.829865,-4.213886,1
3.820345,-8.498402,0
8.171379,-8.641662,3
2.839195,-8.933427,0
5.068152,2.966322,2
4.219534,2.123487,2
8.059691,-6.017480,3
3.962876,5.337584,2
3.939433,3.053257,2
6.156617,-8.395559,3
3.452533,-9.020755,0
-3.599607,-7.305353,1
3.948991,3.377106,2
-4.414349,-4.442450,1
-4.881682,-5.206732,1
2.763064,-9.471654,0
8.162489,-7.134276,3
5.265220,3.791665,2
-4.877183,-3.212081,1
-3.187772,-4.605273,1
7.531515,-8.109920,3
2.916904,-8.552784,0
4.598285,-10.716257,0
-4.599683,-6.612458,1
1.383924,-9.482469,0
7.418812,-8.669410,3
9.091989,-7.999748,3
-3.097894,-6.058720,1
-4.634661,-5.436765,1
5.890959,4.187389,2
-4.013045,-6.195003,1
3.772123,-8.947669,0
6.071880,-8.158933,3
-6.456352,-5.570837,1
-3.660648,-6.598549,1
2.961551,-10.416997,0
4.638865,-8.862992,0
-6.237880,-5.653894,1
-5.196078,-4.139428,1
-3.626712,-6.038061,1
4.329134,3.906438,2
2.553173,-9.292364,0
2.280116,-9.164792,0
4.480221,2.363104,2
5.230287,-9.710047,0
9.728839,-8.581640,3
-4.715822,-5.031386,1
6.132337,4.923519,2
1.381670,-10.649395,0
7.745994,-8.752140,3
4.319574,4.918991,2
6.062718,4.365228,2
2.148034,-9.825946,0
8.411842,-9.775744,3
6.926013,3.367428,2
-2.843309,-5.812165,1
1.409585,-9.975724,0
4.203454,-8.033224,0
8.760283,-10.676017,3
-4.463685,-4.050128,1
3.130134,-10.302315,0
3.483710,-8.875460,0
-5.024626,-3.965378,1
3.618695,-9.007183,0
3.258554,3.512370,2
5.033497,3.522778,2
2.789733,-9.009040,0
3.337350,2.257267,2
8.039827,-8.480251,3
-4.354075,-5.266996,1
3.988096,2.135271,2
-4.478726,-6.788317,1
5.740056,4.176093,2
6.165768,3.539898,2
2.792709,-9.532533,0
6.280371,2.825246,2
-4.098813,-6.018592,1
-6.497879,-6.404052,1
2.311096,-9.513321,0
5.689956,3.390710,2
2.665457,-8.446717,0
5.238010,3.531664,2
8.673179,-7.588839,3
5.669836,1.655922,2
2.645083,-9.043458,0
2.413632,-10.178138,0
7.951655,-7.263882,3
7.094981,-8.354202,3
6.974449,-6.568269,3
7.825208,-9.776684,3
7.369098,-7.587287,3
4.885305,4.335169,2
-4.326643,-6.053545,1
2.990290,-10.599800,0
-2.998781,-6.928781,1
4.468431,5.471537,2
3.445674,-10.027107,0
-4.754777,-6.875981,1
7.834291,-9.889348,3
3.597424,3.101929,2
-5.177283,-5.429593,1
3.334300,-9.285599,0
4.504105,5.474723,2
3.891148,-9.915033,0
4.497942,-10.784482,0
3.514314,-9.233781,0
-5.364217,-7.314331,1
6.688638,-7.588214,3
-3.953247,-5.048933,1
4.796434,4.416009,2
-4.867054,-5.780550,1
2.870565,-9.010738,0
8.560752,-7.037445,3
4.770502,3.053588,2
8.318764,-9.305267,3
-3.118788,-3.444518,1
4.261589,2.922631,2
9.824672,-7.828546,3
-3.950936,-5.927463,1
3.257461,-9.007817,0
5.951707,3.042468,2
3.718203,4.976576,2
5.114468,3.704459,2
2.820106,-8.349293,0
-5.829301,-5.608279,1
2.326379,-11.692413,0
4.289577,-11.162373,0
-5.707223,-4.562865,1
8.232694,-8.750385,3
3.058859,-9.477577,0
3.265609,4.044485,2
-4.541568,-6.283992,1
7.314739,2.932067,2
4.791401,3.192062,2
4.575804,4.246057,2
8.021854,-8.602395,3
8.316121,-8.379653,3
3.411653,-9.863225,0
3.116159,3.985822,2
-4.837456,-6.664090,1
4.740369,3.047204,2
2.840562,-9.760804,0
-4.368373,-5.008477,1
5.563033,3.780046,2
-5.568319,-5.109508,1
0.695419,-9.294065,0
8.691892,-7.904406,3
4.677042,4.383013,2
6.175145,3.361997,2
5.933209,2.833917,2
3.698000,4.220707,2
-4.721299,-3.219614,1
-4.935249,-4.675794,1
3.501116,-9.850275,0
-2.917639,-6.351831,1
-3.924489,-5.073160,1
5.818069,2.027166,2
-4.160112,-4.723174,1
5.618459,4.781072,2
8.918388,-9.328799,3
3.521330,-9.478737,0
-4.355279,-3.985934,1
7.207205,-8.318696,3
7.568820,-7.559131,3
-3.962415,-6.904947,1
2.776684,-9.547137,0
2.960379,-10.359110,0
3.637395,-10.589971,0
3.245736,-9.654060,0
2.051307,-8.294840,0
4.465703,0.952804,2
7.513166,-7.642730,3
10.274681,-7.541786,3
-4.726863,-5.254509,1
-4.909387,-6.349876,1
-3.682354,-4.323215,1
5.645323,5.450355,2
3.846883,-8.155149,0
5.771008,3.929343,2
6.826244,-8.336822,3
4.730113,2.941592,2
-4.429380,-5.694295,1
6.368498,-7.066868,3
3.379900,5.492553,2
7.911869,-8.788597,3
4.397094,-8.772952,0
-4.187762,-6.373459,1
-5.696410,-6.092900,1
8.121831,-8.413312,3
2.696872,-8.453666,0
5.067389,3.056734,2
2.728751,-7.685970,0
1.384388,-9.642552,0
4.915948,3.049238,2
5.233892,3.722262,2
4.462736,-9.825460,0
2.334763,-9.851182,0
-3.396502,-5.728445,1
4.543549,2.300359,2
1.880509,-9.413370,0
-3.835484,-4.772204,1
-4.835740,-5.105865,1
-3.528184,-5.475518,1
-5.675429,-4.214881,1
8.985744,-8.662604,3
4.907827,3.262721,2
8.553652,-8.487453,3
6.099816,5.082297,2
6.562157,3.304340,2
5.505338,3.587281,2
8.521399,-8.163679,3
3.914525,2.681679,2
5.499277,3.017297,2
3.294746,2.649426,2
6.029169,5.021999,2
3.755481,4.371256,2
6.880256,-9.151206,3
7.431220,-8.459793,3
3.046736,-8.714558,0
6.128671,-8.486423,3
5.319640,6.023599,2
-5.963042,-4.461637,1
-5.670392,-5.876875,1
-3.362690,-4.367894,1
8.925838,-6.786508,3
4.271589,-9.608751,0
1.403980,-8.587159,0
4.856633,5.739344,2
8.323767,-8.909662,3
6.123042,-8.988100,3
-2.575365,-5.313738,1
8.043039,-10.311332,3
9.070594,-9.927635,3
1.450341,-10.425456,0
2.241981,-8.941546,0
2.449837,-8.310150,0
-4.142466,-4.949131,1
4.783639,3.006735,2
1.323157,-9.477842,0
1.473975,-9.234653,0
1.588697,-10.539098,0
3.081782,-10.322334,0
8.121199,-10.634190,3
2.855105,-9.341129,0
5.650117,4.446693,2
-4.669983,-6.148480,1
5.842471,-8.000681,3
4.820232,3.302930,2
3.967516,-9.285956,0
8.139649,-9.033808,3
4.671233,3.132685,2
8.423485,-8.711490,3
2.364647,-10.944182,0
-6.689774,-6.051799,1
1.910565,-9.944928,0
-2.250976,-5.314794,1
-3.765460,-5.042360,1
7.641842,-8.851972,3
-3.924060,-5.757077,1
8.383989,-8.399488,3
4.755562,2.943999,2
3.136850,-10.529482,0
5.501195,3.954568,2
-3.749158,-5.600737,1
7.609772,-7.587912,3
4.973127,3.238026,2
8.202099,-9.041792,3
-5.030366,-6.498490,1
1.983073,-10.778389,0
7.465661,-9.387706,3
-5.279535,-3.947937,1
7.583501,-8.769458,3
1.298315,-9.270249,0
9.540796,-9.071827,3
2.719521,-8.872765,0
1.845564,-10.969900,0
3.470141,-8.553111,0
2.341871,-11.584667,0
-4.005683,-6.269364,1
3.432434,3.810875,2
4.093584,4.315761,2
3.634548,-9.458891,0
1.934265,-11.202640,0
4.133616,1.639954,2
-4.561970,-3.896914,1
8.436578,-8.959827,3
-5.772160,-5.345987,1
7.297624,-8.116129,3
5.535078,3.255205,2
3.394483,-8.753435,0
4.703975,3.005656,2
3.446918,-10.861281,0
4.620829,3.013387,2
-4.182349,-5.128908,1
3.031942,-9.120573,0
-5.585388,-5.292646,1
3.338808,-10.006013,0
-4.249054,-4.563232,1
3.502093,-11.297332,0
7.235811,-9.136863,3
-2.806039,-7.120162,1
8.092296,-9.046389,3
9.670143,-10.526021,3
3.670249,3.548908,2
-5.149050,-6.343985,1
3.789671,-9.872104,0
3.725626,-8.041108,0
3.773296,-9.086311,0
1.727856,-9.454109,0
-5.291451,-5.536780,1
-5.075812,-5.914020,1
7.027209,-8.112922,3
9.347339,-8.571063,3
9.164612,-7.759110,3
5.801440,3.828682,2
8.002861,-8.560567,3
3.742563,2.978829,2
-3.753221,-5.614550,1
-5.090805,-4.940843,1
8.673385,-9.797121,3
2.423871,-10.373996,0
3.482625,-8.942397,0
7.919775,-8.923916,3
-2.984194,-5.801540,1
-3.374577,-6.273091,1
5.614623,3.537171,2
5.800108,4.917554,2
5.641361,4.427839,2
3.914393,2.805839,2
1.633333,-11.048768,0
8.718345,-8.175027,3
7.890351,-9.007055,3
-5.412778,-5.442754,1
6.773225,-8.241939,3
5.179011,3.458664,2
3.582367,4.308572,2
7.908894,-6.072066,3
5.332611,3.097011,2
2.957007,-9.871639,0
8.327164,-9.503702,3
7.378839,-6.864284,3
6.205266,-6.046168,3
5.158711,3.233823,2
-4.472902,-5.394930,1
6.405545,3.539204,2
2.348456,-10.257137,0
4.581021,3.935481,2
-4.299677,-4.613961,1
6.436773,-8.237123,3
2.209636,-8.940402,0
1.119695,-9.462082,0
2.636130,-9.834558,0
8.459256,-7.838394,3
7.877062,-9.259327,3
-3.802140,-4.993972,1
3.305516,2.601531,2
7.776462,-9.436137,3
2.296808,-9.214475,0
7.389518,-7.282734,3
-4.567629,-5.572719,1
6.985308,-7.981484,3
-5.059829,-4.122966,1
6.241747,2.988883,2
2.982165,4.407045,2
9.048202,-7.942375,3
-4.592751,-4.421119,1
4.614049,2.541641,2
8.601523,-9.026906,3
-5.375019,-4.841198,1
2.054546,-6.757648,0
2.892143,-10.527480,0
4.594307,-10.863795,0
8.771713,-8.342962,3
4.382105,3.399520,2
6.523996,-6.505333,3
3.046585,3.128679,2
-4.679725,-6.048427,1
7.724475,-8.750380,3
-3.873231,-3.404804,1
3.982983,3.818492,2
7.670383,-6.774716,3
4.366677,3.075930,2
2.740460,-9.931761,0
1.397030,-9.969232,0
-4.077566,-5.437506,1
-4.423835,-4.976211,1
7.274411,-8.683662,3
5.440747,3.158481,2
7.557076,-8.399229,3
4.245615,3.648519,2
-4.107838,-5.865756,1
2.489373,-9.186767,0
2.616001,-8.675491,0
9.681772,-8.260157,3
7.660261,-8.023675,3
4.756095,3.091702,2
-3.832670,-5.267601,1
5.139132,4.839049,2
-4.751191,-6.357853,1
4.399173,4.388843,2
7.991584,-9.132706,3
6.278719,-7.171270,3
2.697430,-8.951580,0
-5.199430,-4.141874,1
3.318353,-11.922702,0
8.683246,-8.133476,3
-4.656651,-7.302613,1
-2.820026,-5.660066,1
3.563550,3.796893,2
3.819023,2.479934,2
9.004291,-7.997177,3
4.057711,-8.852694,0
5.268142,4.311775,2
-4.081936,-6.883962,1
-5.252504,-6.185338,1
3.777988,-10.941141,0
6.490313,3.693246,2
-6.183475,-5.782698,1
6.951620,-5.805951,3
6.595533,-9.179465,3
-7.028483,-7.253629,1
-3.637825,-5.505378,1
-3.757926,-6.889345,1
-2.846041,-6.739056,1
2.516369,-9.448326,0
1.383462,-9.607752,0
8.623545,-9.702201,3
2.807776,-10.039290,0
4.208265,2.850301,2
2.719328,-9.483674,0
1.791238,-8.916739,0
2.452873,-8.799244,0
5.949653,2.970929,2
2.270978,-9.880469,0
6.118700,3.117623,2
-4.258639,-4.131497,1
5.150902,-10.870353,0
-3.783128,-5.224883,1
2.260590,-8.943451,0
7.041970,-7.974079,3
2.101356,-9.283906,0
-3.518523,-5.579840,1
10.697012,-8.556676,3
-3.850418,-4.753983,1
6.902284,-7.547836,3
8.681525,-8.468278,3
3.392590,-10.360052,0
-4.105685,-5.782927,1
7.202240,-8.130593,3
-4.255931,-7.127543,1
-4.203702,-6.835396,1
7.693595,-7.958281,3
2.818542,-10.967852,0
2.049595,-10.574273,0
-4.594507,-8.866479,1
7.661315,-7.683612,3
1.558528,-8.587122,0
5.782130,4.720339,2
8.621730,-8.247554,3
3.595869,4.387752,2
6.613281,-9.294917,3
3.395966,-11.109999,0
2.758948,-10.003298,0
-4.622196,-4.516707,1
4.529119,-9.894190,0
8.141700,-7.137240,3
3.357403,-9.791249,0
3.234755,-10.254211,0
9.138921,-7.621333,3
2.222942,-8.891323,0
5.711935,-8.744550,3
-3.847076,-7.198663,1
-5.735603,-6.672749,1
4.806034,3.712667,2
-4.372658,-5.111823,1
-5.747211,-4.816477,1
8.879575,-8.229237,3
5.582022,3.249979,2
4.145979,3.727386,2
2.307511,-11.299536,0
4.565584,5.526667,2
-4.277115,-5.855052,1
8.039417,-8.760203,3
-4.295480,-4.935270,1
-4.234497,-7.079704,1
8.973548,-8.858378,3
3.928794,2.459478,2
2.976238,-9.615350,0
3.364675,-10.829218,0
1.754773,-8.297045,0
4.819567,6.047317,2
4.429535,2.327399,2
6.679960,-8.832210,3
7.174296,-6.948667,3
2.361256,4.113136,2
4.810778,3.522386,2
-7.077983,-6.337027,1
2.620965,-8.967575,0
8.353196,-7.971686,3
1.385114,-10.446196,0
3.650638,2.379254,2
4.903502,1.998431,2
3.798436,2.797034,2
2.365999,3.290480,2
5.034762,2.721811,2
3.167884,2.910218,2
7.956708,-8.365990,3
7.392596,-11.020731,3
8.718489,-6.710802,3
7.313694,-6.804023,3
1.195095,-8.036676,0
3.031020,1.966080,2
4.744551,1.970936,2
9.649420,-8.474055,3
5.282746,-7.869819,0
8.364850,-9.243902,3
4.830968,3.841182,2
2.373795,-8.730795,0
3.151907,-10.203912,0
3.022096,5.281906,2
6.362637,-7.881679,3
-3.729932,-7.452075,1
-4.242417,-5.129427,1
6.684481,-9.110950,3
4.795853,3.275977,2
7.039563,-8.542786,3
-4.946242,-5.497106,1
8.085837,-8.335614,3
2.488994,-11.066944,0
5.123004,3.772422,2
4.592033,4.272427,2
-5.005950,-5.286195,1
3.802362,-9.523819,0
3.058630,-10.903069,0
3.922692,-8.859385,0
4.054066,-9.447176,0
3.655853,-10.643992,0
-4.874404,-5.877272,1
5.820224,5.046855,2
9.465943,-8.680584,3
-5.963893,-5.719332,1
5.614463,3.429260,2
3.894273,2.605718,2
1.251867,-9.724430,0
11.173860,-8.293565,3
5.702016,2.402684,2
4.733775,3.951813,2
3.063610,3.443744,2
3.543681,-7.836194,0
1.671941,-9.772854,0
3.879221,-9.982980,0
-4.509452,-6.627426,1
-6.840556,-6.529997,1
1.461313,-9.893667,0
-3.375316,-6.181304,1
1.606418,-7.632780,0
-4.063167,-5.867944,1
9.223812,-7.370914,3
4.166589,-9.022303,0
2.018679,-9.110951,0
-4.627491,-5.560642,1
-3.076584,-6.400936,1
2.302007,-10.566070,0
5.539770,3.349826,2
9.367436,-7.648292,3
2.063838,-9.637153,0
-3.475353,-6.338237,1
4.321148,-10.473026,0
3.410885,-10.097878,0
7.675651,-7.772282,3
7.229763,-6.971762,3
5.281920,3.776869,2
3.358851,-9.426353,0
7.751906,-7.533584,3
6.431099,-7.413288,3
-4.548877,-6.500461,1
8.605782,-9.014639,3
-4.561388,-6.512297,1
3.374556,-8.154239,0
-5.118236,-4.345533,1
4.499809,4.971093,2
4.370892,2.693386,2
-2.306401,-3.654528,1
3.330343,-9.082048,0
3.564552,3.203511,2
-4.133001,-4.851701,1
-5.207334,-4.859856,1
-5.624649,-6.104136,1
4.691899,3.823586,2
3.364441,1.493292,2
-4.264450,-5.834755,1
6.066252,3.102394,2
8.049761,-9.201060,3
8.852587,-8.481201,3
-4.920794,-5.672556,1
-3.982961,-5.819049,1
4.253921,-9.610064,0
6.683105,-8.152993,3
4.872059,1.710990,2
8.572058,-7.268886,3
5.785328,4.645590,2
7.376956,-9.623356,3
-3.391396,-5.226928,1
7.659619,-8.384363,3
5.259831,3.156108,2
6.979856,-8.469185,3
6.017611,-6.957692,3
-3.324414,-5.485230,1
5.496512,4.380687,2
-4.927291,-5.870421,1
3.876501,3.188048,2
3.401680,4.720663,2
1.406669,-10.687954,0
8.837785,-8.417468,3
9.144796,-6.358070,3
5.164628,3.401864,2
7.552326,-9.670566,3
-4.971399,-5.214741,1
3.359519,-8.046088,0
4.895691,4.364708,2
-4.921438,-4.664971,1
-5.540647,-7.105202,1
2.825175,-9.932493,0
-4.436655,-4.400604,1
7.443306,-7.569757,3
7.598892,-7.779191,3
7.047190,-7.457143,3
-5.324403,-6.036509,1
5.866098,4.758235,2
4.371937,-8.084885,0
6.161774,4.844349,2
3.407241,-9.382003,0
6.762326,-8.052666,3
3.072110,3.667636,2
3.565004,-8.442073,0
7.652876,-6.911962,3
4.029173,4.769830,2
1.957766,-8.387580,0
5.352874,2.907510,2
-3.683039,-4.846901,1
-5.847800,-6.888789,1
1.154894,-8.984481,0
2.940230,-9.155964,0
4.674374,-9.384431,0
5.289157,2.468593,2
4.791189,3.154113,2
6.829810,-7.464811,3
8.050432,-7.151848,3
-3.454082,-4.237983,1
3.553414,-9.109384,0
4.314579,-9.382530,0
-5.793105,-5.762315,1
4.393595,2.447443,2
3.596551,2.857486,2
3.225525,-9.362612,0
9.499600,-8.180730,3
2.305906,-10.623094,0
4.492557,3.597541,2
-5.329063,-6.992153,1
2.025478,-9.774174,0
6.644495,5.127215,2
3.714260,-10.646192,0
8.124837,-8.076527,3
4.120307,1.072909,2
5.277057,2.735408,2
6.963541,-7.973641,3
-4.667978,-6.027289,1
8.472910,-8.815916,3
3.887445,4.768022,2
-4.947646,-6.209005,1
-3.992579,-6.363891,1
-4.345120,-5.037470,1
8.474868,-7.731007,3
-6.389210,-6.787132,1
-5.591637,-7.572444,1
6.411418,-7.611327,3
5.761718,3.110013,2
-4.446143,-4.368112,1
1.299069,-10.471199,0
2.438144,-9.856633,0
3.162555,-11.070214,0
-4.595472,-3.770408,1
5.234422,3.583366,2
5.107913,2.111029,2
3.828078,5.092186,2
-4.014383,-3.837104,1
8.380494,-8.868931,3
7.195200,-7.045245,3
-5.791917,-6.048941,1
3.434160,1.861782,2
7.056212,-6.550530,3
-5.220130,-4.938647,1
-5.007494,-5.732154,1
1.589616,-10.447794,0
8.605753,-7.102374,3
3.156289,-10.584160,0
5.016706,4.739893,2
9.022030,-8.410633,3
-3.086213,-5.501603,1
6.989611,-6.871987,3
8.367199,-7.207410,3
-4.326428,-5.545645,1
2.276573,-9.735847,0
2.951567,-9.049343,0
-4.074568,-6.392313,1
8.132525,-7.503458,3
2.215303,-11.162463,0
7.114330,4.155029,2
6.877673,-8.555624,3
8.345371,-8.280407,3
3.375660,3.161254,2
6.512728,-6.202847,3
-3.598695,-4.751432,1
3.583417,-10.379241,0
4.197331,4.298410,2
5.755933,1.170670,2
3.041037,3.190615,2
-2.668198,-4.226237,1
2.444974,-8.842037,0
3.205185,-9.969803,0
3.722841,3.351083,2
3.879972,2.917628,2
2.589643,-7.008042,0
-3.922601,-5.074344,1
10.353280,-9.578145,3
4.449620,2.840157,2
3.287751,-8.623283,0
2.914839,-9.228758,0
7.459797,-9.226142,3
-3.578952,-4.809390,1
-4.781669,-5.169687,1
-3.667272,-4.770767,1
4.953340,3.643943,2
2.892468,-8.635843,0
3.000984,-10.446313,0
6.948485,-9.166395,3
3.315138,-8.314795,0
4.210073,3.647698,2
8.732079,-7.070973,3
3.466661,1.390633,2
3.864025,-9.994918,0
-4.259486,-5.169536,1
3.146178,-9.977082,0
2.215081,-8.329820,0
-5.801313,-5.368745,1
-5.784709,-6.108020,1
8.239365,-8.675542,3
3.500893,-10.104108,0
5.284113,2.505002,2
4.001355,-8.617960,0
1.422545,-11.300332,0
7.795951,-9.423536,3
4.223724,4.553533,2
0.349364,-9.678903,0
2.099407,-9.513352,0
8.192112,-9.137129,3
-4.659901,-4.961765,1
2.691036,-10.793251,0
-5.265823,-3.536405,1
4.674211,3.118826,2
4.481252,-10.090666,0
-4.273392,-6.612571,1
4.524382,2.075391,2
9.307536,-8.610295,3
6.802540,-10.677096,3
7.435218,-9.058581,3
3.243298,-11.137762,0
-5.335150,-7.016415,1
-6.076189,-5.797840,1
2.686228,-7.984354,0
3.398548,-10.940673,0
-4.225951,-7.217225,1
6.904140,-7.045244,3
4.644315,3.522862,2
-4.227990,-6.108351,1
-5.012332,-7.059099,1
-5.323523,-5.872749,1
-5.902299,-5.710377,1
3.341680,3.206295,2
3.877325,5.496687,2
8.371738,-6.810414,3
1.943945,-9.747894,0
4.239348,2.550379,2
-6.364390,-6.590010,1
6.988139,-7.488145,3
2.121898,-9.662977,0
2.760988,-9.068739,0
-3.989464,-5.807251,1
-4.510222,-5.968021,1
4.226563,4.344901,2
6.907212,-8.980146,3
3.001478,-8.052423,0
-3.934594,-5.577136,1
0.985621,-10.851480,0
-3.465547,-5.267679,1
7.383781,-9.195184,3
1.439066,-9.740651,0
5.694294,4.542158,2
3.489434,5.397265,2
2.452486,-8.682824,0
3.449064,-9.016969,0
2.400179,-8.447620,0
7.400291,-7.842345,3
3.293626,-10.064929,0
5.434806,3.866068,2
3.454925,-8.405326,0
-5.563445,-4.030487,1
4.941463,3.273229,2
6.549763,-8.498514,3
-4.577877,-5.658951,1
0.884126,-8.868741,0
7.567579,-7.791874,3
6.969198,-7.644414,3
7.166401,-8.845540,3
5.309269,3.976759,2
6.282586,1.720962,2
-3.834673,-5.353700,1
7.141808,-8.482264,3
4.150368,4.536410,2
-4.559638,-6.426527,1
6.155769,3.439962,2
3.011607,-11.201823,0
4.094284,4.326628,2
6.294334,1.422294,2
4.230600,-8.843811,0
4.127280,3.270680,2
4.494452,3.548316,2
8.356229,-8.639396,3
7.983354,-8.083224,3
2.612601,-9.291431,0
2.637574,-7.524254,0
1.922088,-9.768981,0
3.259653,-9.196265,0
7.280392,-7.756657,3
9.144527,-9.587845,3
-3.332178,-6.347877,1
0.592338,-9.094818,0
7.566844,-9.595902,3
2.389532,-10.244189,0
9.903308,-7.250743,3
-3.883004,-5.651764,1
6.512612,3.379507,2
7.401924,-9.291194,3
3.136283,-10.068263,0
-5.452039,-6.931887,1
4.636384,3.388284,2
4.649342,1.831707,2
7.716812,-8.945423,3
-2.915732,-4.823917,1
