confidence,abs_error
0.507731,1.44776
0.50774,5.13252
0.507774,1.88468
0.507788,2.63032
0.507809,0.328469
0.507857,4.20015
0.507969,6.99355
0.508018,2.85282
0.508046,8.42092
0.508047,0.640046
0.508083,3.86783
0.508128,0.347838
0.508138,4.6493
0.508155,3.93521
0.508161,3.39926
0.508211,0.609314
0.508227,2.89137
0.508238,4.7826
0.50829,10.4137
0.508322,9.61089
0.508403,0.80451
0.508443,8.25369
0.5085,2.40229
0.508582,6.25972
0.508587,1.32355
0.508603,0.997112
0.508702,4.04443
0.508715,2.80993
0.508737,5.87004
0.508786,1.65618
0.508789,1.49258
0.508798,2.02229
0.508801,1.19714
0.508825,3.45871
0.508837,2.80414
0.508867,8.86813
0.508877,3.41372
0.508924,0.191476
0.508958,2.57677
0.50898,1.19137
0.508985,0.835596
0.50899,7.40759
0.509,6.50152
0.509033,1.55516
0.509036,4.54098
0.509053,5.75965
0.509104,0.760307
0.509107,3.77657
0.509112,0.200971
0.509186,9.48305
0.509204,1.3677
0.509243,1.36779
0.509276,0.828392
0.509283,7.19658
0.509288,0.867144
0.509292,3.2823
0.509301,7.34382
0.509318,6.43269
0.509325,1.25392
0.509444,3.41478
0.509455,0.552271
0.509512,0.0648351
0.509525,1.64775
0.50959,5.91621
0.509614,2.5898
0.509631,0.297994
0.509653,0.309276
0.509657,4.43438
0.509663,1.76853
0.509673,8.68291
0.509734,2.09621
0.509742,5.56656
0.509748,0.155093
0.509771,0.960737
0.509787,0.858763
0.509795,5.06432
0.509797,2.24077
0.509824,1.87887
0.50988,2.48955
0.509882,5.18861
0.509912,3.83976
0.509929,1.27461
0.50993,0.577198
0.50995,1.43918
0.509952,1.23076
0.509962,2.16373
0.509988,8.73697
0.510004,4.18874
0.510032,5.46416
0.510139,4.8738
0.510188,4.81323
0.510205,4.84985
0.510211,0.138144
0.510212,1.46139
0.510292,2.0958
0.510391,6.04121
0.510411,3.27711
0.510416,3.65681
0.510437,0.866761
0.51046,7.80662
0.510473,2.73315
0.510501,0.190927
0.510509,7.53005
0.510543,3.42954
0.510594,1.16566
0.510682,3.50178
0.510729,3.10752
0.510751,8.59894
0.510771,4.31388
0.51083,3.19111
0.510883,3.11759
0.510895,0.0454311
0.510896,1.53808
0.510918,4.64828
0.510954,3.5302
0.510956,5.65938
0.511014,3.94566
0.511025,9.20821
0.511032,5.37329
0.511053,3.14836
0.511077,9.76822
0.511201,0.591927
0.511291,4.51395
0.5113,2.28204
0.51131,8.52814
0.511321,0.118403
0.511334,3.93374
0.511379,6.16882
0.51139,3.79065
0.511445,5.83488
0.511566,3.98062
0.511568,1.15406
0.511604,0.0226982
0.511625,3.203
0.511672,2.94204
0.511683,4.98809
0.511729,2.02993
0.511738,0.75648
0.511743,4.05395
0.511781,1.87378
0.511814,2.28689
0.511829,2.25818
0.511898,2.58481
0.511977,1.42576
0.512038,0.532051
0.512055,0.28405
0.512093,2.41642
0.512118,2.79548
0.512148,1.76402
0.51215,2.27261
0.512195,0.174422
0.512203,4.19766
0.512261,7.47086
0.512287,0.199717
0.512339,3.90076
0.512362,0.156813
0.512435,0.536447
0.512446,0.414055
0.512479,6.76426
0.512489,1.90187
0.512525,5.47315
0.512566,5.13211
0.512585,1.82905
0.512594,3.57884
0.51269,6.07161
0.512696,7.23068
0.512731,0.0135937
0.512759,8.22579
0.512774,5.55015
0.512791,1.75702
0.512848,0.343953
0.512863,1.60385
0.512898,0.632884
0.512921,0.0287809
0.512948,0.832194
0.513048,1.46559
0.513078,2.28837
0.513085,2.94734
0.513103,2.78244
0.513109,2.56033
0.513111,11.2621
0.513129,0.65541
0.513132,2.02429
0.51319,6.17986
0.513196,4.78474
0.513204,3.79425
0.513221,7.3234
0.513234,1.21313
0.513271,0.152162
0.513311,2.39995
0.513312,5.7064
0.513314,2.16258
0.51334,2.33516
0.513364,3.02053
0.51338,6.41849
0.513382,0.61281
0.513389,3.98404
0.513488,1.01148
0.513488,5.08642
0.513498,2.66586
0.513508,2.14537
0.513525,1.11531
0.513544,2.29216
0.513572,2.15863
0.51382,3.68048
0.513859,3.19585
0.513871,1.98626
0.513877,1.92117
0.513877,0.9294
0.513883,0.0862992
0.513911,6.1823
0.513954,1.33627
0.513964,2.09107
0.514047,4.5783
0.514051,2.26595
0.514057,1.56795
0.514113,2.80438
0.514118,1.80281
0.514181,6.81407
0.514203,4.42571
0.514281,4.6124
0.514315,1.89308
0.514369,3.30447
0.514391,1.79049
0.514392,1.51751
0.514399,10.0722
0.514411,5.94656
0.514416,1.58336
0.514421,0.149789
0.514423,2.49954
0.51443,4.65594
0.514442,0.743738
0.514461,6.4089
0.514479,0.0376223
0.514492,1.01125
0.51451,6.12724
0.51453,2.54084
0.514568,1.8444
0.514574,5.87199
0.514578,1.44548
0.514588,0.416653
0.514607,2.97325
0.514663,1.9879
0.514681,0.298035
0.514713,3.31323
0.514737,3.256
0.514739,4.39186
0.514744,0.631529
0.514785,2.44737
0.514795,1.80333
0.51481,0.231056
0.51482,0.151789
0.514983,1.83311
0.514992,0.169777
0.514993,6.14221
0.51502,4.55892
0.51502,2.21843
0.515036,0.327466
0.515044,0.954853
0.515048,1.97188
0.515075,0.792763
0.515081,0.329335
0.515089,3.47176
0.515132,0.438467
0.515209,2.29439
0.515244,3.80449
0.515282,0.664088
0.515292,1.90236
0.515295,2.07822
0.515297,2.72919
0.5153,4.1503
0.515366,7.91289
0.515418,2.73859
0.515418,1.94933
0.51545,5.94748
0.515461,8.14933
0.515475,0.937184
0.515493,2.24502
0.515527,1.6589
0.515528,5.73156
0.515533,5.15849
0.515547,3.3574
0.515555,0.554984
0.515566,1.30194
0.515577,0.764188
0.515577,5.60331
0.515625,6.20133
0.515644,0.0955785
0.515645,2.7423
0.515653,2.3178
0.515665,1.56437
0.515688,6.21514
0.515691,0.899692
0.515767,2.80403
0.515782,2.35277
0.515791,5.67814
0.515794,6.85759
0.51582,5.47936
0.515824,1.73516
0.515827,4.46484
0.51584,9.24079
0.515841,4.9894
0.515868,6.29363
0.515942,10.1376
0.515959,1.16649
0.516039,0.7853
0.516048,0.258361
0.516148,4.7751
0.516155,7.35402
0.516161,0.865912
0.516167,0.279305
0.516203,0.794532
0.516204,0.547762
0.51623,3.94115
0.516248,1.20789
0.516274,0.455598
0.516293,5.76457
0.51646,3.4476
0.516504,4.65461
0.516524,3.92282
0.516562,3.72018
0.516624,5.49027
0.516627,4.09022
0.516633,1.43334
0.516683,3.32559
0.516702,1.96491
0.51676,4.11595
0.516795,1.66261
0.516799,4.52136
0.516816,0.583437
0.516821,2.53682
0.516834,6.65374
0.516863,2.44734
0.516983,0.189606
0.517008,7.82592
0.517011,0.658957
0.517021,2.37854
0.517026,0.0985919
0.517049,2.16126
0.517067,3.10959
0.517077,4.03616
0.517087,0.824142
0.517243,0.588174
0.517286,3.8619
0.517336,5.34429
0.517385,1.18328
0.51743,2.16548
0.517476,0.69917
0.517483,0.00208255
0.517509,0.504611
0.517512,2.27375
0.517531,5.78902
0.517536,0.887279
0.517573,0.592904
0.517592,3.95988
0.517644,1.39157
0.517649,2.92474
0.517653,1.71473
0.51767,0.517643
0.517687,5.20124
0.517699,4.40372
0.517724,5.31283
0.517727,8.12173
0.517737,0.867783
0.517738,1.41538
0.517739,6.84641
0.517754,3.05927
0.517787,0.754456
0.517795,0.00562311
0.51783,1.88453
0.517857,2.59372
0.517868,4.34291
0.517888,0.34414
0.51789,5.9684
0.517915,3.03542
0.517958,0.966794
0.517991,2.46477
0.518015,3.88245
0.518016,2.95457
0.518026,6.62668
0.518044,7.50512
0.51808,2.13826
0.51809,3.10824
0.518094,6.10753
0.518094,0.638409
0.51811,1.06049
0.518111,2.63541
0.518187,0.269713
0.518197,5.23517
0.518198,2.38532
0.518208,2.55878
0.518257,3.18172
0.518272,3.39108
0.518288,0.0984048
0.51829,2.43515
0.518312,2.7712
0.518335,4.31135
0.518357,3.05246
0.51836,4.48714
0.518367,1.42709
0.51837,1.55095
0.518387,1.73154
0.518407,6.09552
0.518422,8.48092
0.518464,2.45631
0.51848,2.84624
0.51848,0.0258583
0.518491,5.28114
0.518494,1.26974
0.518496,1.88113
0.518539,4.28909
0.518556,1.09063
0.518623,4.79584
0.518632,2.22386
0.518645,2.79098
0.518645,8.58968
0.518656,5.67873
0.518668,1.55624
0.518685,0.53547
0.518695,3.51245
0.5187,6.07561
0.518715,2.55157
0.518728,9.07709
0.518804,0.471166
0.518869,0.371558
0.518912,2.26966
0.518932,2.0031
0.518936,1.405
0.519003,0.72794
0.519046,3.00881
0.519088,0.567936
0.519092,2.21661
0.519138,5.93091
0.519155,3.21655
0.519173,2.65263
0.519184,3.95937
0.519214,1.29133
0.519242,4.52248
0.51925,0.891851
0.519255,6.31148
0.519286,3.42508
0.519292,2.82949
0.519326,0.867326
0.519346,5.70709
0.519354,0.508873
0.519371,2.11696
0.519455,1.47064
0.519536,0.669369
0.519573,1.49431
0.519613,2.65123
0.519613,3.87051
0.519625,5.41055
0.519636,6.16321
0.519685,0.0434291
0.519713,1.61761
0.51972,3.28785
0.519728,5.05647
0.519736,8.17291
0.519741,6.55529
0.519741,4.44505
0.519749,1.30984
0.519766,2.41619
0.519768,4.13406
0.519818,4.43232
0.519821,3.90351
0.519846,0.447927
0.519931,0.0443973
0.519962,1.72933
0.519995,1.48609
0.520009,2.02987
0.520026,0.523081
0.520045,3.62647
0.52015,0.699249
0.520156,0.427835
0.520192,1.22014
0.520216,2.14849
0.520256,7.22146
0.520259,3.63451
0.520267,6.55153
0.520268,4.21673
0.520297,3.16817
0.520331,0.102153
0.520338,3.94149
0.520347,9.77389
0.520379,5.03477
0.520385,5.04886
0.520404,0.298818
0.520507,0.860837
0.520516,4.16586
0.520524,3.66055
0.52058,0.146869
0.520589,4.02137
0.520616,2.08396
0.520624,0.26469
0.520677,2.34142
0.520695,0.147451
0.520699,5.01661
0.520702,4.60345
0.520709,1.25839
0.520732,0.199691
0.520748,4.80097
0.520761,1.58772
0.520776,2.61264
0.520805,2.34287
0.520828,1.46272
0.520871,3.1311
0.520874,4.45277
0.520897,3.0487
0.52095,2.38057
0.520954,2.01824
0.520998,6.7376
0.521031,2.47472
0.521042,0.975218
0.521061,7.04686
0.521071,3.50162
0.521113,4.01482
0.521196,1.06759
0.5212,0.677625
0.521253,1.73152
0.521298,0.102781
0.521299,1.1016
0.521306,2.85076
0.521313,2.23401
0.521324,4.25078
0.521342,1.76851
0.52138,0.0315307
0.521394,0.944241
0.52143,6.39208
0.521432,2.16875
0.521483,4.46887
0.521494,7.91971
0.521501,2.27233
0.52151,4.95222
0.521552,2.67557
0.521575,4.96616
0.521589,1.1226
0.5216,1.6019
0.521603,0.315707
0.521606,2.07377
0.521636,3.3514
0.521678,2.14111
0.521713,1.08592
0.521733,3.21111
0.521767,3.83124
0.521775,4.51231
0.521775,3.62613
0.521815,4.0472
0.521825,5.0366
0.521833,5.14026
0.52184,3.0929
0.521843,0.998766
0.521876,1.43588
0.521894,8.07596
0.521996,0.987362
0.522008,0.905238
0.522013,2.60677
0.522029,1.42532
0.522064,5.46038
0.522068,5.30364
0.522068,3.42776
0.522082,1.73482
0.52211,0.617631
0.522123,5.62111
0.522149,3.05387
0.522199,0.342116
0.522201,0.0650759
0.522225,3.06792
0.522235,2.76442
0.522239,0.692363
0.522262,0.343594
0.522315,3.59696
0.522319,0.929837
0.522333,4.59608
0.522363,0.524427
0.522401,3.47296
0.522405,2.07143
0.522408,6.87383
0.522409,2.15669
0.522433,0.431974
0.52244,4.76118
0.522473,0.649362
0.522474,2.75927
0.522475,2.02291
0.52249,3.97246
0.52257,7.9348
0.522606,1.72024
0.52261,2.11194
0.522639,0.0194307
0.522658,4.03477
0.522661,2.8357
0.522674,8.68709
0.522677,2.19229
0.522731,5.07021
0.522734,1.5173
0.522738,0.537583
0.52275,1.84132
0.522764,5.03428
0.522767,2.66956
0.522775,3.90852
0.522779,5.22224
0.522811,1.6206
0.522827,5.23481
0.522842,3.94099
0.522851,2.89348
0.522914,5.07322
0.522919,4.84335
0.522931,3.34574
0.522943,0.509749
0.522954,4.51288
0.522957,4.53038
0.522966,3.69485
0.522966,1.36918
0.522987,0.0453613
0.523016,4.68177
0.523021,0.848633
0.523045,2.6858
0.523065,0.927367
