confidence,abs_error
0.48399,3.03209
0.483994,3.65787
0.484008,1.12967
0.484035,2.66183
0.484036,0.586721
0.484051,3.02812
0.484074,5.36635
0.484155,1.38441
0.484211,1.5462
0.484212,1.42182
0.484241,1.47653
0.484278,4.07878
0.484299,5.67198
0.484332,4.313
0.484518,9.36783
0.48456,1.26159
0.484647,1.96568
0.484801,0.317401
0.484833,5.58966
0.484876,0.413692
0.484882,2.92824
0.485018,11.358
0.485026,2.5027
0.485063,4.61806
0.485117,1.74444
0.485226,4.36745
0.485277,0.524981
0.485281,1.86643
0.485315,2.94868
0.485375,3.9973
0.485421,2.88189
0.485435,5.32339
0.485543,2.73636
0.485566,6.2921
0.48568,11.579
0.485795,2.8051
0.485825,6.14478
0.485865,0.10642
0.485887,2.51373
0.48593,4.36433
0.485943,7.66232
0.485978,1.67851
0.486052,0.162521
0.486151,7.53929
0.486248,2.76017
0.486361,4.03863
0.486377,3.05621
0.486396,1.69371
0.486491,2.43994
0.48657,9.51833
0.486619,3.71716
0.486634,0.651216
0.486682,7.56634
0.486682,3.45657
0.486753,4.54676
0.486781,1.00977
0.486865,1.0807
0.486871,2.86692
0.4869,5.8597
0.486999,3.23466
0.487145,3.42872
0.487151,5.02119
0.48716,2.49304
0.487216,2.58946
0.487243,0.443131
0.487261,0.500737
0.487277,10.8575
0.487278,1.61115
0.487309,2.33116
0.487429,2.76968
0.48745,1.08362
0.487483,0.637298
0.487577,2.50472
0.487635,3.89512
0.487691,2.3493
0.487865,2.87639
0.487883,0.135824
0.487889,3.28552
0.487905,2.74885
0.487938,1.36598
0.487982,5.39786
0.487987,0.814089
0.488072,3.19365
0.488081,1.04718
0.48809,5.93462
0.488109,1.84098
0.488192,0.876333
0.488193,3.31086
0.488208,3.37958
0.488244,1.57883
0.488267,2.96304
0.488278,0.241593
0.488285,0.079615
0.488323,0.286155
0.488379,4.27727
0.488402,8.75945
0.48842,1.30112
0.488434,3.201
0.488441,1.12875
0.488569,3.7379
0.488581,3.3083
0.488604,1.50054
0.488637,0.493915
0.488642,2.30406
0.488683,1.82871
0.488724,4.23512
0.488726,0.322395
0.488806,6.85791
0.488824,2.16433
0.488828,5.22166
0.488832,0.476144
0.488854,2.46671
0.488869,9.80981
0.488928,2.13444
0.48897,0.634274
0.489018,11.1426
0.489031,2.86555
0.489044,1.48021
0.489067,0.689974
0.489078,4.16271
0.489084,7.90155
0.489111,2.94414
0.489217,2.78913
0.48928,1.16989
0.489304,5.5642
0.489309,2.092
0.489348,4.54322
0.489373,3.95142
0.489411,2.03307
0.489507,1.78866
0.489557,1.38317
0.489604,0.385154
0.489611,2.06366
0.489673,1.41973
0.489688,3.59239
0.489711,8.4857
0.489734,2.60627
0.489769,5.96317
0.48977,0.857504
0.489814,0.393893
0.489845,0.439526
0.48993,0.194208
0.489933,1.13197
0.489949,1.62619
0.489953,1.46381
0.49007,0.118898
0.490097,0.372851
0.490107,5.99435
0.490131,3.34358
0.490165,0.971591
0.490167,1.63225
0.490189,7.84794
0.490202,2.96271
0.490224,5.87854
0.490232,1.07619
0.490244,3.78523
0.490248,2.6419
0.490304,7.28985
0.49046,3.73532
0.490541,3.24067
0.490585,1.6683
0.490588,8.56514
0.490618,0.333877
0.490655,0.320464
0.490661,2.03555
0.490666,0.70265
0.490687,5.76617
0.490706,2.46507
0.490727,1.30469
0.490827,1.81552
0.490836,2.45559
0.490858,0.742667
0.491017,0.167562
0.491089,2.67213
0.491129,5.76862
0.491132,1.42161
0.491163,3.50592
0.49117,5.80357
0.491199,1.2738
0.491221,0.0761362
0.491258,12.1366
0.49133,2.334
0.491367,0.746795
0.491371,3.32963
0.491377,3.59367
0.491505,0.885995
0.491529,8.92182
0.491542,6.85047
0.491555,4.15703
0.491601,3.90169
0.491653,7.48991
0.491665,8.71865
0.4917,9.69132
0.491721,3.49531
0.491742,0.0963084
0.491752,3.82977
0.491792,2.55598
0.491837,2.78832
0.491865,4.68478
0.491911,1.2077
0.49192,0.683574
0.491945,3.98208
0.491992,3.2315
0.492002,2.14002
0.492068,0.518827
0.492109,0.0667181
0.49214,0.529119
0.492213,3.03248
0.49222,1.48673
0.492249,4.53207
0.492262,1.924
0.492278,11.2168
0.49228,5.66749
0.49231,5.81786
0.492317,5.95285
0.492338,4.64229
0.492372,4.12066
0.492479,0.875541
0.492487,3.90115
0.492697,5.4495
0.49271,4.96853
0.492783,4.90929
0.492798,1.33979
0.492822,0.160656
0.492883,0.559173
0.492954,8.50233
0.49297,1.88163
0.493002,8.02902
0.493003,1.42678
0.493042,0.6218
0.493071,1.8842
0.493076,5.26191
0.493129,1.77661
0.493132,4.39291
0.493135,1.70384
0.493136,0.879886
0.493155,0.235252
0.493161,4.00298
0.493244,7.42242
0.493248,3.17119
0.493252,0.284394
0.493261,5.9946
0.493279,3.66166
0.493315,0.136309
0.493442,1.03354
0.493466,0.45136
0.493505,2.43826
0.493546,1.80181
0.493553,1.8388
0.493583,9.60105
0.493623,8.51789
0.493681,5.07185
0.493689,6.57849
0.493743,0.0312867
0.493746,8.49256
0.493749,2.47684
0.493765,11.6028
0.493786,4.62421
0.493792,0.151865
0.493803,1.88797
0.493833,4.06618
0.493842,0.672416
0.493851,7.39765
0.493865,1.05803
0.493871,2.27493
0.493891,6.57197
0.493897,0.918232
0.493922,0.0564652
0.49394,0.281812
0.49405,1.50868
0.494068,5.83586
0.494083,6.97615
0.494147,2.8804
0.494181,6.55708
0.494182,1.19074
0.494197,2.4911
0.494301,10.0697
0.494304,4.1912
0.494382,1.05762
0.494389,4.93155
0.494484,1.79833
0.494515,1.3522
0.494527,0.842764
0.494537,6.34314
0.494539,2.81567
0.494614,0.414611
0.494657,2.57686
0.494705,1.00738
0.494784,2.91791
0.494815,2.85363
0.494834,1.55654
0.494856,5.63384
0.494861,13.2762
0.49487,0.734009
0.494882,0.875744
0.494908,0.1817
0.494997,1.73681
0.49502,4.79486
0.495022,4.45173
0.495068,2.57907
0.495074,2.55807
0.495108,5.4512
0.495109,2.53611
0.495131,7.07117
0.495196,11.7645
0.495207,2.30325
0.495236,4.28323
0.495242,2.13272
0.495272,4.25152
0.495309,3.09379
0.495324,0.360082
0.495364,3.26378
0.495399,4.26933
0.495417,5.60532
0.495429,6.59741
0.495468,3.01094
0.495505,3.52645
0.495512,5.99709
0.495554,1.37525
0.495561,0.744871
0.495562,0.377542
0.495676,5.50667
0.495678,2.56934
0.495752,3.78405
0.495772,1.92369
0.495825,3.95331
0.495892,2.047
0.495983,0.00600924
0.495984,6.54418
0.496026,1.36748
0.496079,1.85393
0.496086,8.4159
0.496092,0.708991
0.496099,2.29363
0.496111,6.0531
0.496159,5.60561
0.496163,2.80259
0.496187,0.824469
0.496237,3.54772
0.496256,0.683754
0.496266,2.06383
0.496298,3.68166
0.496307,1.5081
0.496324,0.180427
0.496369,0.539045
0.496376,1.05646
0.496389,1.56969
0.496493,5.29228
0.496545,2.33699
0.496609,9.59311
0.496672,1.34564
0.496681,7.49959
0.496693,2.47992
0.496694,3.00971
0.496752,9.29304
0.496773,8.02081
0.496782,4.25009
0.496818,7.50883
0.496818,1.63444
0.496847,6.1526
0.4969,1.86925
0.496914,2.12198
0.496943,1.71734
0.496946,3.68582
0.497011,3.04565
0.497062,4.12462
0.497066,2.92209
0.497069,5.14517
0.49711,1.03513
0.497133,2.3354
0.497142,4.04585
0.497148,5.47117
0.497172,0.639656
0.497221,7.66767
0.497289,2.23376
0.497406,7.64413
0.497457,4.77155
0.497546,3.88095
0.497613,2.09207
0.497647,2.56609
0.497688,4.21424
0.497697,0.0242623
0.497704,2.42647
0.497748,1.86271
0.497752,4.32692
0.497783,9.33416
0.497804,7.46187
0.497838,3.3225
0.497842,6.29732
0.497848,3.8825
0.497902,0.29063
0.497923,0.399343
0.497925,6.10084
0.497954,1.37878
0.497981,5.03169
0.498044,1.39527
0.49806,2.07652
0.498078,5.10067
0.498084,4.72418
0.498087,2.01287
0.498106,5.07383
0.498114,1.42138
0.498119,1.20229
0.498154,1.14524
0.498159,0.194829
0.498232,0.515263
0.498244,4.47161
0.498256,0.00518348
0.498262,2.12748
0.498297,1.38497
0.498307,5.23022
0.498329,4.6146
0.498359,1.60746
0.498394,3.46947
0.498413,1.03948
0.498526,1.18281
0.498544,4.66977
0.498569,1.87438
0.49862,3.54297
0.498654,6.61534
0.498669,6.05281
0.498674,3.61836
0.498686,1.06659
0.498697,3.91216
0.498707,1.83216
0.498708,1.84243
0.498714,0.385734
0.498751,2.84708
0.498789,1.16028
0.498793,0.864018
0.498796,0.853861
0.498827,2.6191
0.498832,6.96554
0.498847,5.0234
0.498855,6.44362
0.498863,3.93672
0.498876,1.99752
0.49888,9.26956
0.498881,2.14918
0.498883,1.23043
0.498885,0.678274
0.498928,3.20002
0.498986,0.0400749
0.498995,3.48688
0.499005,4.79413
0.499007,4.60911
0.499049,2.83244
0.499053,5.44298
0.499085,2.31362
0.499085,1.33671
0.499086,6.06698
0.499086,3.63572
0.49911,2.49945
0.499158,0.50874
0.499185,2.49768
0.499188,0.56652
0.499213,0.229852
0.499237,1.37472
0.499263,7.99571
0.499281,5.70239
0.499292,2.25663
0.49931,2.6715
0.499327,9.13362
0.499348,4.9338
0.4994,1.49707
0.499417,0.297898
0.499442,6.18357
0.49947,3.86616
0.499477,3.75245
0.4995,1.49912
0.499571,5.98245
0.499571,0.871185
0.499577,3.76315
0.49959,2.90535
0.499639,0.462057
0.499674,7.74661
0.499674,2.52037
0.499747,1.84755
0.499768,9.40418
0.499777,8.65917
0.499858,2.9773
0.499905,2.21791
0.499946,6.68984
0.499947,1.5994
0.499948,3.54572
0.499949,0.926173
0.499995,2.68139
0.500145,3.07026
0.500198,1.36645
0.500361,3.60543
0.50042,6.08148
0.500433,3.36059
0.500439,3.04263
0.500486,5.84513
0.500554,1.44972
0.500571,3.2002
0.500674,5.51294
0.500694,1.95497
0.500714,4.20497
0.500734,2.37585
0.500745,2.94473
0.500763,4.13474
0.500822,4.86192
0.500835,0.566229
0.500862,1.35996
0.500874,0.943476
0.500926,2.59595
0.500931,0.400874
0.501026,2.50602
0.50103,6.71017
0.501049,0.216976
0.501069,0.447105
0.501069,0.495095
0.501152,6.75202
0.501212,5.51452
0.501233,1.77612
0.501249,3.26584
0.501255,5.77527
0.501268,3.28032
0.501275,3.41712
0.501325,0.519892
0.501377,0.550851
0.501399,5.36235
0.50141,2.22814
0.501449,2.61348
0.501452,3.67529
0.501472,8.16327
0.501478,7.70909
0.50148,0.395932
0.501498,4.5411
0.50151,3.31193
0.501572,4.14227
0.501594,4.68725
0.501636,3.28961
0.501652,1.41613
0.501697,5.94536
0.501738,1.47184
0.501746,3.10086
0.501846,4.69049
0.501883,0.235338
0.501903,1.80998
0.501906,2.46618
0.501933,2.45658
0.501934,5.16538
0.501973,1.54834
0.501977,3.96335
0.501996,5.44243
0.502043,3.6924
0.502053,0.152424
0.502058,1.35788
0.502061,0.829184
0.502067,0.695811
0.502109,3.55262
0.502161,1.7439
0.50219,1.81128
0.502192,6.7539
0.502194,4.86677
0.502248,4.65303
0.50227,1.76442
0.502318,1.56595
0.502392,2.55501
0.502426,1.77096
0.502453,4.44236
0.50252,1.26948
0.502556,3.21536
0.502559,8.13093
0.502593,5.10678
0.502644,4.0764
0.502696,0.280745
0.502725,2.30767
0.502742,3.5833
0.502805,5.60468
0.502806,2.00079
0.502836,2.7295
0.503006,1.67273
0.503015,0.0686577
0.503033,2.19026
0.503055,0.762171
0.503064,2.4504
0.503074,1.76992
0.50312,3.4483
0.503132,3.6212
0.503135,0.726771
0.503168,2.18018
0.503186,2.26369
0.503188,7.61917
0.5032,6.1182
0.503202,5.14087
0.503247,1.95373
0.503256,5.69184
0.503339,0.655382
0.503424,0.00852329
0.503425,6.8246
0.50347,0.483992
0.503499,6.16806
0.5035,0.0139988
0.503513,3.93098
0.503553,2.02866
0.503593,4.14712
0.50361,8.58348
0.503611,4.1637
0.503634,6.67414
0.503661,0.734907
0.503672,0.587944
0.503685,0.706604
0.503699,0.887066
0.503703,4.39119
0.503761,6.92233
0.503784,0.436797
0.503792,1.7784
0.503857,5.49165
0.50393,1.62513
0.503934,0.101578
0.503975,0.154839
0.503992,3.17825
0.504022,1.22293
0.504056,6.0503
0.504069,5.68872
0.504101,3.59331
0.504108,2.01089
0.504108,0.238869
0.504151,0.00884553
0.504194,2.96033
0.504197,0.122692
0.504202,3.48804
0.504232,8.06855
0.504278,6.75463
0.504303,5.31028
0.504368,2.18364
0.504379,0.362209
0.504387,0.810537
0.504483,3.93532
0.504516,3.26518
0.504522,0.665311
0.504547,7.71344
0.50455,6.30742
0.504558,3.22515
0.50456,4.80996
0.504562,1.48041
0.504584,5.13684
0.504595,5.79177
0.504616,4.75739
0.504619,4.12491
0.50462,0.453771
0.504626,2.89536
0.504639,2.46939
0.504672,5.37987
0.504684,6.46291
0.50469,3.46769
0.504695,3.20534
0.504696,1.64065
0.504698,6.32476
0.504732,0.0355365
0.504768,0.815056
0.504768,3.76173
0.504787,0.136694
0.504808,2.12625
0.504808,2.90825
0.504825,1.60043
0.504841,2.65869
0.504853,4.67336
0.504862,9.28817
0.504874,0.825968
0.504894,0.350714
0.504903,0.51073
0.504946,3.1604
0.504949,4.20013
0.504961,5.62226
0.505027,1.69913
0.505046,0.908221
0.50505,0.0252827
0.50513,0.977932
0.505146,0.273118
0.505165,1.63041
0.505169,0.388989
0.505203,0.306042
0.50524,1.35259
0.50532,0.485973
0.505344,1.92011
0.505356,3.24112
0.505363,0.525412
0.505387,0.229469
0.505409,0.769443
0.505441,0.985047
0.505444,5.62319
0.505461,5.67923
0.505484,5.39092
0.505491,1.7931
0.505554,2.23128
0.505557,1.71105
0.505626,0.402967
0.505627,2.1156
0.505689,0.459262
0.505715,0.618687
0.505751,3.90339
0.505764,4.00489
0.505787,3.07121
0.505847,5.48509
0.50586,4.44663
0.505861,1.48124
0.505865,1.52606
0.505867,3.14143
0.505911,3.52944
0.505931,2.55937
0.505974,2.38094
0.506001,2.81717
0.506051,1.59861
0.506095,4.48922
0.506097,1.06807
0.506123,3.08489
0.506153,0.464267
0.506169,1.08473
0.506186,3.00786
0.506187,0.496037
0.506247,1.45162
0.506258,2.0827
0.506269,10.8264
0.506294,0.828428
0.506295,0.0565805
0.506327,3.00508
0.50633,5.19153
0.506382,0.521336
0.506385,0.890073
0.506457,1.01278
0.506482,4.74306
0.506501,3.35785
0.506529,2.02135
0.506549,2.86681
0.50658,0.685206
0.506641,5.15281
0.506695,1.47367
0.506725,2.6446
0.506736,2.32534
0.506738,2.45392
0.506774,1.50996
0.506796,2.47781
0.506811,3.26642
0.50687,3.13289
0.506898,0.463096
0.50695,2.94706
0.50699,2.39548
0.507008,3.71055
0.507116,2.14392
0.507143,0.174851
0.507165,3.27883
0.507175,1.63727
0.507182,0.431811
0.507195,1.5892
0.507219,4.99822
0.507223,0.3951
0.507239,4.6249
0.507265,0.123566
0.507293,1.14657
0.507301,3.32309
0.507305,2.92505
0.507313,8.36595
0.507333,1.00145
0.507362,0.16159
0.507393,0.753778
0.507404,4.8357
0.507436,2.37065
0.507439,1.18259
0.507463,4.7607
0.507487,4.60447
0.507493,1.01302
0.507512,5.04297
0.50752,0.606403
0.507552,0.579906
0.507568,3.59758
0.507582,4.49613
0.507641,3.32147
0.507673,8.84511
0.507708,3.52035
0.507737,1.4083
0.50774,6.04612
0.507768,2.65256
0.507816,2.04747
0.507857,5.52621
0.507892,4.00756
0.507894,3.82384
0.507897,4.42922
0.507904,0.443612
0.507911,2.28151
0.507967,5.16124
0.507979,1.2633
0.508009,2.10865
0.508025,0.658979
0.508068,1.73609
0.508087,5.51843
0.508093,0.391417
0.508105,0.438558
0.508106,6.04808
0.50813,0.728962
0.508132,2.22327
0.508157,1.92331
0.508171,6.8142
0.508172,1.20765
0.50826,1.08588
0.50826,2.87554
0.508262,0.30644
0.508287,1.18417
0.508324,3.58803
0.508339,0.799355
0.508339,8.91778
0.508356,5.28209
0.508388,4.0851
0.508398,0.0349534
0.508409,1.40636
0.508437,0.325561
0.508461,3.45972
0.508474,4.75068
0.508476,1.01769
0.508537,3.90635
0.50854,4.14338
0.508545,6.62333
0.508548,1.57214
0.508556,3.7225
0.508591,0.680283
0.508596,1.84414
0.508599,1.81675
0.508619,0.508027
0.50863,0.27315
0.508665,0.445053
0.508677,3.86641
0.508703,1.7111
0.50872,7.73506
0.508733,1.78005
0.508826,1.85317
0.508833,2.80662
0.508836,3.79983
0.508862,0.314237
0.508883,2.98915
0.508905,2.64388
0.50894,2.45882
0.508973,2.79922
0.508982,2.20729
0.509052,0.52606
0.509054,5.42043
0.509069,2.65506
0.509115,5.50604
0.509116,2.59868
0.50916,5.60795
0.509168,3.30294
0.509223,2.14704
0.509273,1.33405
0.50928,0.648636
0.509301,1.92857
0.509311,1.42088
0.509342,2.95902
0.509347,8.2187
0.509372,2.67169
0.509398,0.756099
0.509408,1.27025
0.509412,4.90678
0.509416,0.0732
0.509431,0.653751
0.509466,3.75259
0.509484,1.93474
0.509499,3.05532
0.509525,0.192828
0.509538,4.72966
0.509562,2.06026
0.509623,3.6194
0.509629,4.25885
0.509708,2.93729
0.509712,6.71514
0.509723,6.03133
0.509737,5.05121
0.509738,0.06805
0.50975,3.94218
0.509779,3.55574
0.50978,3.15768
0.509811,6.04293
0.509821,0.800614
0.509872,5.93797
0.509877,2.97583
0.509895,4.56029
0.509942,3.50847
0.509944,2.84135
0.509946,2.52746
0.509957,3.65519
0.509986,2.06487
0.510063,1.55819
0.510069,3.09968
0.510084,0.954542
0.510141,0.0402597
0.510147,0.126517
0.510193,2.17187
0.510198,0.874988
0.510229,2.10935
0.510234,7.98619
0.510249,7.96904
0.510282,1.22236
0.510285,0.858497
0.510293,5.03662
0.510328,0.353248
0.510329,1.03856
0.510329,0.928379
0.510377,0.258895
0.5104,1.41374
0.510405,4.38176
0.510423,1.53551
0.510454,1.94978
0.510487,4.23125
0.510499,4.72955
0.510528,1.7291
0.51054,4.21243
0.510544,3.0287
0.510546,4.19401
0.510567,5.23746
0.510582,3.2168
0.510615,2.4837
0.510628,4.06238
0.51063,1.92045
0.51063,0.593764
0.510631,6.06676
0.510653,3.30898
0.510654,3.86306
0.510667,0.00243321
0.51067,0.777539
0.510675,0.0715153
0.510694,5.66547
0.510698,1.94283
0.510702,0.517547
0.510711,2.47716
0.51072,8.07711
0.510746,2.48496
0.510757,4.403
0.510769,4.9494
0.51079,6.82568
0.510807,0.669289
0.510808,0.847519
0.510816,5.97844
0.510827,0.464993
0.510864,2.73755
0.510915,4.13949
0.510948,1.27602
0.510965,5.70831
0.510998,4.0279
0.511024,4.41083
0.511076,1.80506
0.511082,0.00636351
0.511088,0.912527
0.511108,1.10024
0.51114,6.17765
0.511169,3.18599
0.511208,1.86141
0.511237,1.70913
0.511244,5.15511
0.511247,2.80373
0.511292,1.10039
0.5113,0.568993
0.511302,2.35796
0.511321,8.87752
0.511355,0.984928
0.511379,5.28173
0.511391,3.16388
0.511424,3.97091
0.511434,4.55256
0.511448,3.47208
0.511525,2.56994
0.51153,3.38344
0.511587,1.17184
0.511619,6.33615
0.511627,0.392023
0.511647,3.98628
0.511685,10.0217
0.511689,3.77874
0.511729,2.50818
0.511756,2.90684
0.511763,6.85942
0.511783,2.53202
0.51179,0.647372
0.511796,4.67242
0.511809,0.0140595
0.511827,1.63257
0.511873,2.15757
0.511878,4.36121
0.511883,2.94907
0.511887,1.32566
0.511905,1.68495
0.511936,0.900225
0.511959,5.68256
0.511967,1.20697
0.512027,1.22916
0.512029,2.93994
0.51208,7.04054
0.512082,0.417429
0.512083,4.98063
