confidence,abs_error
0.488219,3.83711
0.488238,4.10792
0.488252,5.52835
0.488499,1.01676
0.488537,3.78024
0.488572,3.05375
0.488813,1.19459
0.488957,4.1429
0.489024,7.75337
0.489219,0.137123
0.48924,1.40439
0.489252,8.71343
0.489314,7.98312
0.489451,7.20378
0.489566,6.45587
0.489599,0.685048
0.489672,1.86319
0.489673,2.43204
0.489707,6.26097
0.489786,4.00645
0.4898,2.00423
0.48981,3.39698
0.489929,1.04934
0.489944,2.94659
0.490067,2.05188
0.490101,5.48321
0.490105,6.47313
0.490198,7.22746
0.490237,1.40662
0.490358,2.8312
0.49043,4.4487
0.490758,1.17816
0.490793,4.3737
0.490841,6.40645
0.490881,0.269285
0.491054,3.39046
0.491184,2.07226
0.491278,10.8769
0.491295,6.78254
0.491318,9.90014
0.491379,15.5815
0.491452,7.94946
0.491663,2.11665
0.49181,4.36556
0.492055,10.9604
0.492094,0.334143
0.492174,4.61758
0.492459,3.14504
0.492507,4.22091
0.492869,7.3078
0.492993,0.460233
0.493291,1.03818
0.493292,3.33466
0.493392,5.77376
0.493448,4.46652
0.493479,7.61847
0.493589,7.11853
0.493614,0.805572
0.493615,1.93261
0.49393,5.92017
0.493935,5.36543
0.49408,5.24966
0.494236,5.01628
0.494241,1.14474
0.494482,3.3646
0.494535,4.69629
0.494543,2.72042
0.494638,8.60071
0.494677,0.158944
0.494729,0.400966
0.495037,5.73235
0.49506,5.37085
0.495298,0.75372
0.495354,0.848615
0.495497,7.89444
0.495516,3.29533
0.49563,6.53611
0.495634,6.78439
0.495703,2.63824
0.495805,2.46691
0.495808,6.25638
0.495822,0.196486
0.495831,0.833905
0.495877,0.728336
0.496166,7.48046
0.496213,5.07357
0.496251,4.22903
0.496325,0.801032
0.496426,5.1443
0.496528,3.88484
0.496537,7.34875
0.496655,2.13388
0.496719,8.63504
0.496721,1.02875
0.496826,6.20427
0.496852,0.427128
0.496954,3.7566
0.496961,0.93503
0.497011,0.373321
0.497044,0.296542
0.497099,1.44697
0.497115,7.03328
0.49721,0.0840998
0.497263,2.08998
0.497281,3.06352
0.497297,4.51415
0.497336,0.139031
0.497352,3.60889
0.497419,0.0402562
0.497678,1.87362
0.497751,5.20063
0.497827,2.13318
0.497837,1.15312
0.49789,1.50709
0.498075,1.63095
0.498138,3.24717
0.498314,4.11784
0.498348,1.60422
0.498393,2.39257
0.498423,6.48734
0.49843,10.9969
0.498526,8.60111
0.498849,7.60342
0.49889,4.90019
0.498892,1.63278
0.498924,1.4335
0.498927,9.37925
0.498996,3.24761
0.499011,3.23513
0.499085,5.76948
0.499099,0.286848
0.499102,2.47384
0.499187,1.14577
0.499249,1.41528
0.499251,2.71393
0.499293,0.823683
0.499363,1.71331
0.499426,2.71131
0.499505,3.05799
0.499512,3.76947
0.499534,3.34726
0.499696,0.681534
0.499708,3.56858
0.499724,2.55529
0.499813,3.97903
0.499819,0.761889
0.499947,0.865996
0.500004,1.95737
0.500032,10.2463
0.500133,5.8498
0.500169,3.87126
0.500172,11.4012
0.500245,3.63013
0.500408,1.30783
0.50057,0.890498
0.500663,7.00647
0.500673,1.56451
0.500738,1.34038
0.500774,2.86797
0.500834,2.12126
0.501018,2.64612
0.501029,3.09411
0.501175,0.997646
0.501208,2.85638
0.501209,1.91295
0.501252,3.68096
0.501327,0.474936
0.50135,0.466176
0.501362,1.26263
0.501387,5.64623
0.501456,0.773773
0.501466,8.05637
0.501513,7.0156
0.501547,5.26223
0.501563,1.96673
0.501677,6.3153
0.501738,1.28968
0.501771,1.44728
0.501927,13.374
0.501961,2.51182
0.502081,4.46715
0.502218,3.53274
0.502382,1.73055
0.502421,0.340402
0.502494,2.69227
0.502631,9.43841
0.502667,2.56067
0.50272,4.05392
0.50275,7.34432
0.502757,0.195976
0.502796,3.0064
0.502825,2.84202
0.502951,4.85939
0.502954,3.8364
0.503012,6.47755
0.50303,5.46051
0.503044,9.66641
0.503167,3.95581
0.503269,6.60956
0.503436,8.58855
0.503479,0.0800265
0.503499,5.83157
0.503532,0.407962
0.503538,0.957383
0.50361,2.35557
0.503656,4.05181
0.503818,4.00889
0.50385,1.7919
0.504086,5.02372
0.504145,3.8911
0.504163,1.19451
0.504265,1.61814
0.504268,5.16428
0.50435,3.01721
0.504358,0.282414
0.504411,14.99
0.504435,4.37935
0.504483,0.992099
0.504493,5.27481
0.504497,3.17976
0.504566,3.2343
0.504583,2.51533
0.50464,1.58685
0.504751,6.80513
0.504928,7.53543
0.504974,1.60282
0.50501,7.01195
0.505049,4.69234
0.505068,1.10741
0.505082,1.49001
0.505107,2.97069
0.50524,0.776893
0.505292,4.26485
0.505356,7.53513
0.505372,5.04128
0.505419,6.16706
0.505579,6.32381
0.50561,5.64115
0.505745,0.105609
0.505748,5.96597
0.505763,1.61292
0.505774,11.3289
0.505798,2.11083
0.50584,0.326837
0.505846,4.30854
0.505851,2.11463
0.505907,8.90875
0.505975,8.6842
0.50603,0.533044
0.506192,6.78869
0.506199,0.342098
0.506204,5.48562
0.506243,3.27947
0.506308,0.369324
0.506323,2.13066
0.506362,2.32237
0.506366,1.67044
0.506405,2.31783
0.506511,1.17351
0.506591,3.41916
0.506612,2.64521
0.50666,2.02472
0.506741,3.12142
0.506826,3.57721
0.506834,1.15755
0.506879,1.31876
0.506907,4.10915
0.506957,5.78996
0.507015,3.51578
0.50703,4.24555
0.507099,0.334518
0.507131,5.08679
0.507233,2.81942
0.507233,1.79216
0.507304,0.12849
0.507319,0.0696268
0.507357,0.806282
0.507408,2.37107
0.507436,3.33611
0.507449,0.983867
0.507452,6.00066
0.507517,2.04738
0.507539,3.61881
0.507566,3.00601
0.50758,2.958
0.507634,3.01046
0.507757,5.49352
0.507786,2.18309
0.507875,3.02452
0.507917,3.36304
0.508094,2.54736
0.5081,4.76982
0.508117,7.09963
0.508136,0.121429
0.508184,6.9608
0.508247,2.58473
0.508252,1.25637
0.508263,4.78108
0.508426,2.81491
0.508454,12.2668
0.508495,7.06062
0.508505,0.528928
0.508569,1.99841
0.508598,5.20991
0.508721,5.84871
0.508772,8.9894
0.508835,7.46112
0.508847,6.58859
0.508889,2.9352
0.50889,2.35157
0.508895,7.7591
0.50891,0.782794
0.508938,8.12232
0.508955,9.31781
0.508962,5.16507
0.508999,0.385934
0.509082,3.50207
0.509093,3.00055
0.509112,8.35337
0.509125,2.67406
0.509132,1.15744
0.509142,6.30261
0.509212,1.27375
0.509247,0.703149
0.509748,4.37477
0.509819,1.87413
0.509829,3.21862
0.50985,6.14468
0.509992,3.08673
0.510043,1.3221
0.510058,1.27253
0.510169,2.61395
0.510253,1.42663
0.510274,2.18131
0.510369,2.6811
0.510372,3.17945
0.510395,0.651089
0.510414,3.28283
0.510449,1.06975
0.510499,7.17587
0.510509,3.7426
0.510686,2.82085
0.510719,3.93948
0.51085,7.20236
0.510885,4.67367
0.5109,2.08683
0.510958,2.73982
0.511,7.45655
0.511084,2.88824
0.511092,9.38832
0.5111,5.96914
0.511133,3.95299
0.511159,2.45422
0.51128,1.05828
0.511313,4.7212
0.511326,1.18137
0.511329,0.00917182
0.511361,4.5639
0.511363,1.53631
0.511379,4.35221
0.511388,0.284693
0.511507,8.43569
0.511594,2.70992
0.511602,3.7702
0.51162,1.12434
0.511687,0.34257
0.511799,0.428976
0.511801,1.49891
0.511809,3.19082
0.511817,1.43969
0.512057,6.34209
0.512063,3.74045
0.512161,4.91472
0.512186,7.65485
0.512255,0.813215
0.512306,1.6646
0.512359,5.70805
0.51236,3.38406
0.512418,2.76581
0.512536,8.52372
0.512552,5.20765
0.51256,0.753642
0.51264,0.830419
0.512665,4.04971
0.512686,5.37126
0.512728,6.82716
0.51273,2.16458
0.512759,0.166972
0.512768,3.02916
0.512836,5.65908
0.512839,4.00941
0.512901,1.99196
0.51293,5.79567
0.512938,7.79535
0.513032,0.00644665
0.513058,0.5511
0.513077,3.22695
0.513194,2.13094
0.513229,3.80168
0.513237,0.233879
0.513324,3.57492
0.513335,0.954072
0.513371,3.83119
0.513402,2.12002
0.513578,0.209856
0.513628,1.79007
0.513631,10.8469
0.513645,5.03738
0.513647,1.13934
0.513656,4.54071
0.513725,5.03445
0.513729,0.164265
0.513813,0.356196
0.513823,2.60948
0.51383,5.95832
0.51394,3.74381
0.513979,2.31547
0.513994,2.0235
0.51409,4.04568
0.514118,3.95734
0.514133,4.91869
0.514135,1.32048
0.514156,1.44531
0.514217,0.755455
0.514219,0.381365
0.514232,0.599412
0.514307,1.19326
0.514383,2.5111
0.51439,1.52234
0.514398,2.68971
0.514454,9.6187
0.514454,4.46103
0.514579,2.40783
0.514583,7.6231
0.51461,3.22937
0.514676,11.8807
0.514786,5.85735
0.514852,9.17721
0.514876,2.71008
0.514892,1.36902
0.514905,3.02109
0.514985,7.66022
0.51501,12.7352
0.515063,2.13594
0.515141,1.96317
0.515151,0.717591
0.515154,0.976589
0.515181,4.85982
0.515187,0.657125
0.515256,0.723337
0.515269,0.688182
0.515271,5.33869
0.515369,1.84099
0.515422,0.265999
0.515497,3.32923
0.515497,5.29591
0.515516,2.25699
0.515528,3.88698
0.515548,2.22818
0.515588,4.8971
0.515622,2.34775
0.515686,2.74918
0.515687,1.67052
0.515752,2.77331
0.51577,3.28313
0.515787,1.01965
0.515799,3.55269
0.515803,3.25574
0.515832,9.51924
0.515859,8.6454
0.515875,5.20611
0.515886,3.90503
0.515915,3.6339
0.515946,3.28449
0.515966,1.70792
0.516014,0.489772
0.516039,0.252558
0.516122,10.0961
0.516172,9.32146
0.516218,4.46159
0.51625,2.14998
0.51626,0.895094
0.51627,7.19467
0.516277,4.23046
0.516289,5.02857
0.516292,6.70377
0.516372,2.96316
0.516375,1.56545
0.516387,2.20204
0.516414,1.18112
0.51644,1.6217
0.51655,5.68625
0.516596,2.3278
0.516627,5.73518
0.516664,1.03877
0.516747,1.02393
0.516772,8.82674
0.516787,2.2452
0.51687,3.88493
0.516882,3.01808
0.516913,1.5752
0.516935,0.330428
0.516977,11.4009
0.517002,0.693105
0.517044,4.13509
0.517101,4.72852
0.51712,4.18005
0.517126,4.10413
0.51719,4.98754
0.517238,2.29058
0.517248,2.5637
0.517308,3.81759
0.517323,1.80284
0.517334,4.52511
0.517375,1.24954
0.517421,6.02704
0.517443,2.2986
0.517532,2.49837
0.517542,3.09568
0.517671,0.272611
0.517701,3.15476
0.517823,9.81683
0.517834,0.0979903
0.517856,3.55877
0.517857,3.20138
0.517877,2.33055
0.517892,0.3224
0.517914,3.75678
0.517929,1.51373
0.517932,2.6034
0.517936,1.50461
0.517976,0.588379
0.517982,0.129244
0.518004,0.619305
0.51803,0.428255
0.518037,5.16826
0.518058,2.71633
0.518116,8.74518
0.518155,3.9611
0.518166,4.32156
0.518191,1.9933
0.518192,0.135285
0.518225,2.81242
0.518354,5.79928
0.518379,0.564758
0.518437,4.20305
0.5185,1.73651
0.518544,2.83768
0.518599,1.41346
0.518618,4.833
0.518674,4.23323
0.518686,0.306822
0.518693,1.39272
0.518716,1.17953
0.518728,0.586997
0.518733,9.45635
0.518747,1.99009
0.518753,1.85953
0.518789,1.387
0.518793,4.26855
0.518796,2.90239
0.518824,1.18208
0.518864,2.56323
0.518869,2.99887
0.51889,0.170627
0.518914,4.01902
0.518947,0.911634
0.519052,1.77194
0.51906,1.20925
0.519081,7.71837
0.519085,5.17719
0.519146,3.57875
0.519157,0.894311
0.519161,0.330296
0.519192,3.11144
0.519202,1.90738
0.519219,0.0386274
0.51922,1.77001
0.51923,3.18371
0.519231,4.97485
0.519302,2.54913
0.519308,2.51348
0.519326,1.45735
0.519335,7.06205
0.519371,1.04486
0.519439,2.47424
0.519451,1.50653
0.519464,2.74617
0.519492,0.0808376
0.519506,2.41016
0.519546,5.33544
0.519598,0.119502
0.519603,5.96089
0.519651,4.17208
0.519763,7.92962
0.519794,6.51789
0.519829,1.39505
0.519857,0.809694
0.519859,2.69077
0.519883,0.432632
0.519906,7.75074
0.519916,4.04105
0.519932,0.142187
0.519939,1.76484
0.519952,1.56203
0.519976,1.81791
0.520023,4.12002
0.520023,1.65608
0.520063,4.32878
0.520074,4.9421
0.520106,1.40609
0.52011,0.542015
0.52012,2.7033
0.520164,10.317
0.520174,2.54629
0.520182,0.136935
0.520213,6.26204
0.52022,2.123
0.520241,0.0666751
0.520261,2.44475
0.520306,2.27949
0.520408,1.1567
0.520469,1.13689
0.520485,13.25
0.520506,2.66696
0.520572,3.2612
0.520575,4.49073
0.520591,1.64642
0.520616,4.49466
0.520641,2.01572
0.520657,3.66344
0.520677,2.84519
0.520721,2.49894
0.520757,1.5796
0.520773,1.68417
0.520832,0.0294169
0.52084,2.91211
0.520871,0.109122
0.520897,2.51095
0.520976,2.06339
0.521028,4.92206
0.521088,2.15168
0.521157,12.7425
0.521213,0.950202
0.521309,3.8266
0.521328,8.6858
0.521352,3.13543
0.521363,3.70332
0.521446,6.86456
0.521449,1.44087
0.521456,7.27754
0.521462,0.750842
0.521478,0.844475
0.521529,0.319843
0.521533,4.88835
0.521553,5.32752
0.521583,1.64702
0.521623,5.99116
0.521663,1.25377
0.521697,2.0572
0.521779,0.396517
0.521828,4.31334
0.521844,10.3621
0.521866,4.89632
0.5219,3.31166
0.521932,3.66117
0.521937,0.243118
0.52195,0.259004
0.521987,3.21162
0.522026,1.4641
0.522117,1.32317
0.522125,1.19092
0.522212,5.05191
0.522279,0.169608
0.522377,0.771768
0.522383,10.1381
0.522389,4.65073
0.522401,0.275774
0.522474,2.27658
0.522501,4.52434
0.522533,3.66003
0.522563,6.64282
0.522581,0.518756
0.522638,5.45317
0.522639,1.55507
0.522763,6.56494
0.522786,6.25274
0.522792,5.89803
0.522793,1.94807
0.522842,6.24495
0.522854,0.946664
0.522862,0.758226
0.522869,3.02029
0.52287,0.363757
0.522879,2.86727
0.522918,2.40423
0.522929,1.01757
0.522958,1.39992
0.522969,0.0550438
0.522979,4.50841
0.522995,1.55225
0.523029,0.360391
0.523049,2.38984
0.523061,5.87406
0.523105,4.596
0.523129,4.18027
0.523142,2.399
0.523177,1.46898
0.52321,6.26524
0.523237,5.25818
0.523246,0.231267
0.523265,6.10059
0.523278,2.36816
0.523339,0.821184
0.523359,0.4489
0.52336,2.62326
0.523367,0.916693
0.523368,0.279987
0.523507,2.33698
0.52353,4.32422
0.523539,1.9622
0.523557,0.820221
0.52357,0.947051
0.523573,3.24281
0.523631,3.06412
0.523657,8.1097
0.523657,0.564879
0.523772,0.385327
0.523784,3.53221
0.523785,3.33956
0.523788,7.3247
0.523828,0.19111
0.523842,1.11106
0.523853,7.88438
0.523901,0.295059
0.523967,7.77896
0.523989,5.15851
0.524048,1.82829
0.524108,6.13647
0.524192,2.09099
0.524203,2.87049
0.52425,1.49909
0.52426,2.41001
0.524266,6.35639
0.524276,6.26403
0.524304,3.19377
0.524346,5.21548
0.524351,5.81664
0.524359,2.44861
0.524361,1.03214
0.524421,1.9118
0.524428,4.62213
0.524439,0.423783
0.524444,3.76763
0.524453,6.31407
0.524472,8.61858
0.524474,1.81867
0.524475,0.0421245
0.524478,3.38698
0.524541,8.05075
0.524588,0.133749
0.524594,2.807
0.524603,6.59674
0.524623,2.76129
0.524639,0.674673
0.524671,1.05734
0.524691,1.81308
0.524718,1.39168
0.524729,2.45055
0.524753,3.42903
0.524805,7.02674
0.524831,3.28121
0.524844,3.30937
0.524847,9.28191
0.524848,0.80229
0.524912,4.25645
0.524965,0.405559
0.524997,4.63822
0.525008,3.27786
0.52503,3.61823
0.52503,0.658181
0.525065,3.21556
0.525071,3.17042
0.52508,6.15127
0.525091,0.225106
0.525093,7.26003
0.525096,1.83031
0.525108,0.931029
0.525127,0.404238
0.525175,1.38848
0.525221,2.89978
0.525261,4.94265
0.525271,1.52288
0.525422,1.82572
0.525493,8.71978
0.52552,2.66285
0.525596,0.559147
0.525616,3.27366
0.525632,2.35698
0.525639,2.1959
0.525647,1.78187
0.525661,4.17094
0.525662,1.78085
0.525675,3.20407
0.525683,0.216016
0.525687,4.31476
0.525741,2.9937
0.525755,2.21137
0.525809,0.356908
0.525838,9.17443
0.525851,5.27006
0.525858,0.379674
0.525861,1.69941
0.525888,2.98374
0.525957,2.27606
0.525966,3.51996
0.526036,3.47921
0.526039,2.98451
0.52604,6.18222
0.526138,5.05181
0.52614,4.59749
0.526197,5.44378
0.526239,5.10086
0.526299,2.3765
0.526317,0.309636
0.526335,0.592558
0.526338,2.89997
0.526402,5.79429
0.526435,9.2761
0.526446,5.04978
0.526462,1.58084
0.526484,3.14754
0.526505,0.981384
0.526523,2.93898
0.526546,6.94291
0.526548,2.61025
0.52655,3.12448
0.526583,1.80891
0.526608,1.46402
0.526679,6.14847
0.526733,8.792
0.526772,1.61634
0.526782,5.17857
0.526784,1.56326
0.526835,2.2037
0.526855,0.759513
0.526897,3.12506
0.52694,3.20431
0.526952,0.144364
0.526992,2.53644
0.526996,0.900687
0.527036,1.47081
0.527045,3.58972
0.52706,1.44268
0.527063,4.35576
0.527117,5.27545
0.527137,5.0142
0.527141,2.18523
0.527169,1.63038
0.52717,2.98888
0.527175,4.17604
0.527302,3.32999
0.527329,4.04029
0.527339,0.418828
0.527355,3.73047
0.527356,5.21167
0.527375,2.28565
0.527402,0.249349
0.527417,1.38906
0.527473,1.90302
0.527476,3.77208
0.527478,3.52251
0.527482,6.17807
0.527486,1.18493
0.527547,2.34184
0.527549,3.26239
0.527564,0.0930254
0.527579,1.22472
0.52761,0.304552
0.527615,6.74552
0.527621,5.61631
0.527626,1.09771
0.527637,5.48462
0.527662,4.71486
0.527664,2.39923
0.527682,0.622671
0.527751,1.93263
0.527754,1.43211
0.527799,2.89928
0.527816,3.6984
0.527838,7.09696
0.527933,1.03798
0.527944,5.60902
0.527989,0.382645
0.527989,1.03247
0.528004,0.584516
0.528049,2.45246
0.528079,2.42086
0.52814,3.73108
0.528142,3.89407
0.528186,8.51798
0.528187,5.19522
0.528195,0.726502
0.528198,0.107667
0.528214,8.00843
0.528261,0.316013
0.528292,3.75675
0.528354,1.80997
0.528367,5.05295
0.528398,4.12351
0.528425,4.25384
0.528435,1.89214
0.528436,2.01198
0.528447,5.52961
0.528529,3.39732
0.528533,3.80447
0.528572,7.13629
0.528598,5.82744
0.528609,1.19672
0.528627,2.27681
0.528638,0.831012
0.528707,3.02997
0.528708,1.50027
0.528716,5.33043
0.528718,3.49277
0.528724,6.59226
0.528732,6.20114
0.528738,0.420192
0.528819,0.276645
0.528828,1.88769
0.528861,0.258582
0.528875,4.88643
0.528894,1.83273
0.528967,1.40639
0.529047,3.19546
0.529055,0.574858
0.529073,0.927541
0.529082,0.428489
0.529098,5.34148
0.529122,6.67634
0.529148,1.17188
0.529229,10.7258
0.529249,3.15015
0.529252,5.39873
0.529285,4.14157
0.529324,8.49469
0.529337,1.84319
0.529366,0.113953
0.529442,4.89806
0.529483,0.473272
0.529487,3.57408
0.529491,1.99512
0.529503,0.975352
0.529545,1.8906
0.529552,2.8553
0.529577,1.0519
0.529622,3.91405
0.529656,3.98684
0.529679,3.13025
0.529686,2.70757
0.529747,1.62163
0.529775,5.22979
0.529775,1.98312
0.529818,1.11822
0.52984,7.06699
0.529844,2.50763
0.529855,1.98829
0.529892,2.267
0.529907,7.62738
0.529958,3.60962
0.52999,8.02352
0.530062,2.02135
0.530077,2.07509
0.530114,5.77714
0.530123,1.71939
0.530154,10.087
0.530175,0.491725
0.530183,4.56248
0.530186,1.38337
0.530227,3.29961
0.530234,0.489924
0.530269,5.40315
0.530284,0.680732
0.530302,1.37418
0.530361,6.12873
0.530362,2.37098
0.530413,4.02344
0.530436,1.27664
0.530469,2.74829
0.530469,0.75715
0.530497,2.44216
0.530546,0.468828
0.530608,3.48909
0.530619,5.83741
0.530651,0.107222
0.530653,3.85992
0.530705,6.81698
0.530708,0.710234
0.530725,4.86773
0.530743,3.37609
0.530772,2.22247
0.530799,3.10356
0.530806,4.54425
0.530909,4.37995
0.530952,2.73729
0.530989,1.98548
0.531001,1.22505
0.531006,0.797314
0.53106,4.68128
0.531076,0.644749
0.531088,2.01207
0.531089,0.669196
0.531117,2.08746
0.53113,3.36244
0.531171,2.63036
0.531206,0.280286
0.531237,8.33181
0.531256,5.12298
0.53133,0.00483007
0.531385,4.51513
0.531385,3.74902
0.531408,0.4462
0.531453,3.61884
0.531471,3.91835
0.531483,1.35841
0.531544,1.17369
0.531558,0.680148
0.531574,3.54437
0.5316,6.61733
0.531636,0.883045
0.53165,2.07983
0.531654,1.01419
0.531661,1.79979
0.531676,1.45427
0.531677,7.94153
0.531767,0.443204
0.531803,2.95881
0.531807,1.38902
0.531833,4.24366
0.531869,2.55146
0.531887,5.29494
0.531938,0.922286
0.531975,0.391888
0.531998,3.15497
0.532012,0.811381
0.532021,2.28724
0.532031,6.43273
0.532061,5.3453
0.532061,1.59431
0.532063,1.03773
0.532064,3.66747
0.532076,1.28248
0.532093,0.693415
0.5321,2.82221
0.53213,1.1438
0.532173,1.96218
0.532201,7.78666
0.532207,1.18475
0.532225,2.26993
0.532255,1.84506
0.532269,5.25532
0.532296,7.42109
0.5323,0.689871
0.532313,2.71779
0.532329,5.4867
0.53234,2.9772
0.532347,3.64213
0.532444,0.587299
0.532492,4.66467
0.532498,0.861275
0.532577,4.5327
0.532585,1.84657
0.532587,0.847383
0.53265,4.7742
0.5327,6.24373
0.532702,5.37549
0.53275,2.53119
0.532764,1.58531
0.532787,1.41881
0.532794,5.67084
0.532885,1.94086
0.532887,2.71296
0.532968,3.83185
0.532987,2.59611
0.533044,1.59126
0.533052,3.89116
0.533059,2.89753
0.533077,7.94817
0.533137,1.67547
0.533147,0.0939133
0.533161,1.91103
0.533182,10.1795
0.533192,2.94835
0.533237,1.3477
0.533238,1.22092
0.533303,3.89838
0.533345,0.231813
0.533376,0.535411
0.533411,4.69552
0.533462,0.304999
0.533491,4.05086
0.533495,1.72185
0.533498,6.71991
0.533499,0.388498
0.533519,0.968187
0.533592,5.84469
0.533629,1.01391
0.533635,1.03116
0.533649,6.21147
0.533658,2.56859
0.533661,2.57716
0.533664,5.40179
0.53368,4.59955
0.533701,5.2576
0.533721,5.81239
0.533744,0.63484
0.533756,0.49659
0.533769,8.27569
0.533782,7.92934
0.533806,1.33049
0.53381,3.45951
0.533847,2.83071
0.53386,6.02449
0.533871,2.37949
0.533894,1.2075
0.533915,2.33868
0.533936,1.76049
0.53394,0.0115412
0.53397,1.83976
0.533975,6.95986
0.53399,1.07999
0.533997,0.367539
0.534022,5.7617
0.534031,6.12724
0.534035,0.525995
0.534094,1.41711
0.5341,2.25698
0.534129,2.42404
0.534131,0.996072
0.534149,2.96006
0.534165,2.42988
0.534213,4.17825
0.534227,0.860282
0.53423,2.98535
0.534259,5.59779
0.53428,0.662154
0.534316,1.55893
0.534317,0.111687
0.534344,0.708861
0.534421,5.91794
0.534431,0.0963146
0.534449,8.46184
0.534504,2.47222
0.534505,1.66154
0.534544,2.46906
0.534569,0.289537
0.534596,4.57971
0.534615,3.898
0.534622,4.77247
0.534623,0.674001
0.534631,3.68406
0.534673,4.04281
0.534687,1.21717
0.534695,1.41818
0.534721,2.82034
0.534746,3.68234
0.534748,2.98933
0.534764,2.57763
0.534781,5.47882
0.534822,5.34114
0.534863,6.02352
0.534879,0.11523
0.534921,0.704345
0.534974,1.03028
0.534989,0.771117
0.535002,0.862008
0.535047,0.374882
0.535074,2.57701
0.535079,0.271841
0.535094,0.200234
0.535139,10.6363
0.535175,4.11537
0.535185,1.44745
0.535213,0.15184
0.53525,0.169918
0.535281,5.79959
0.535292,0.334404
0.535295,3.12462
0.535301,2.05714
0.535301,8.49693
0.535329,1.15212
0.535329,0.0754641
0.535366,11.1657
0.535371,0.1326
0.535383,3.58206
0.535387,2.85081
0.535399,4.15613
0.535407,2.20868
0.535435,0.563289
0.535439,8.80393
0.535451,0.0590018
0.535463,3.57023
0.53551,0.403376
0.53556,14.2987
0.535582,2.4765
0.535643,7.64403
0.535653,2.06155
0.535664,4.77833
0.535748,0.558594
0.535808,3.92552
0.535836,4.95884
0.535855,0.328837
0.535893,2.84219
0.535896,3.78606
0.535901,0.446441
0.535922,0.0860113
0.535947,2.67239
0.535953,4.13939
0.535958,9.07072
0.535973,4.79667
0.536,1.04
0.536062,1.94903
0.536068,1.53821
0.536079,1.37313
0.536095,1.74844
0.536166,1.71769
0.536181,2.02883
0.536183,1.47702
0.536204,2.80277
0.536204,2.53054
0.536209,2.41412
0.536213,2.11435
0.536225,0.603781
0.536228,7.17129
0.536229,0.136822
0.536233,3.08821
0.536276,6.84949
0.536287,4.41211
0.536301,3.04133
0.536309,2.13202
0.536321,7.01562
0.536334,0.0574892
0.53634,4.07461
0.536358,5.2399
0.536383,0.406125
0.536407,2.7864
