confidence,abs_error
0.524222,1.38745
0.524328,5.47371
0.52438,0.615849
0.524483,1.88872
0.524854,1.41078
0.524904,9.20033
0.524923,1.61705
0.525159,6.88885
0.525201,1.29167
0.52538,5.64952
0.525556,5.56698
0.52567,6.17693
0.525811,0.821761
0.525887,4.9131
0.525894,4.74919
0.525912,0.650656
0.525956,4.57254
0.526294,4.34169
0.526302,4.28241
0.526469,8.08089
0.526669,5.27671
0.526684,1.00574
0.526761,3.33549
0.526907,2.62632
0.527034,3.53631
0.527354,8.9946
0.527358,1.22999
0.527372,3.97499
0.5274,7.15528
0.527421,3.63415
0.527429,3.69354
0.527445,14.7626
0.527525,0.467717
0.527578,3.2454
0.527745,1.82445
0.527897,1.63612
0.52791,1.92245
0.528096,10.3509
0.528208,0.754783
0.528227,3.84692
0.528239,4.06283
0.528279,6.96887
0.528301,6.40098
0.528488,0.522622
0.528538,2.34697
0.528636,0.0262582
0.528743,10.3821
0.528799,1.20796
0.528978,0.176455
0.529176,4.55377
0.529315,1.93102
0.529319,0.559598
0.529432,3.30957
0.529665,7.20368
0.529726,5.79418
0.529809,7.69401
0.530403,1.83913
0.530531,7.82966
0.530551,11.7656
0.530552,9.78612
0.530555,0.245944
0.530614,7.09568
0.530621,5.37746
0.530658,0.174115
0.530814,1.56212
0.531112,12.1838
0.531444,1.36623
0.531462,3.9661
0.531529,3.77931
0.531557,3.73325
0.531602,1.63138
0.53166,7.12464
0.531661,3.10039
0.531864,2.85419
0.532111,4.0242
0.532204,2.08909
0.532225,3.37963
0.532239,3.60895
0.532466,0.93925
0.532472,5.66389
0.532599,8.74515
0.532603,3.32938
0.532802,12.9455
0.532873,3.22788
0.532889,1.03396
0.532906,0.0249958
0.532997,3.49146
0.533021,4.11292
0.533146,1.19451
0.533197,14.6398
0.533597,0.150515
0.533672,2.94258
0.533691,1.10991
0.533822,10.3606
0.534012,2.29083
0.534089,6.73085
0.534166,13.0777
0.53418,4.90493
0.534281,5.82814
0.53429,0.278223
0.534316,3.72858
0.534324,9.27102
0.53439,6.56452
0.534453,0.115347
0.534566,1.11075
0.534639,1.84575
0.534709,0.442252
0.534723,5.87345
0.534726,3.27754
0.534757,0.869584
0.534841,4.50098
0.535145,5.0463
0.535184,4.21058
0.535258,7.86165
0.535266,2.8872
0.535333,10.7255
0.535354,2.20487
0.535411,3.86398
0.535418,5.08317
0.535491,0.379518
0.535517,2.60772
0.535676,3.50404
0.535738,9.46643
0.535899,7.98212
0.536007,2.4867
0.53604,6.89975
0.536051,7.57627
0.536137,1.63825
0.536312,0.476966
0.53637,2.08596
0.536481,3.12816
0.536554,5.05998
0.536631,6.3625
0.536771,0.621721
0.536866,6.62356
0.536989,2.11466
0.537063,1.13216
0.537082,11.6287
0.537098,1.73817
0.537262,10.2724
0.537284,11.229
0.537316,9.0952
0.537394,3.96132
0.537436,4.59023
0.537473,5.90589
0.537482,3.96802
0.537531,1.64914
0.537624,5.27034
0.53766,5.44411
0.537675,5.63957
0.53775,2.43592
0.537815,0.61654
0.537875,2.47961
0.537894,2.03455
0.53804,1.933
0.538212,2.20426
0.538238,3.85865
0.538311,2.82296
0.538346,2.85506
0.538355,7.4165
0.538362,3.91235
0.538402,4.20897
0.538425,2.78301
0.538463,0.0244514
0.538469,5.93878
0.538471,3.26291
0.538496,2.55581
0.53851,3.3883
0.538664,0.576988
0.53867,6.23616
0.538729,1.66945
0.538745,4.84856
0.538803,0.880953
0.538843,1.81287
0.538849,0.798671
0.538877,2.80514
0.538882,2.52213
0.538889,3.3358
0.539033,0.109292
0.53916,1.93746
0.539235,10.4056
0.539321,3.52939
0.539334,5.91364
0.539348,2.31508
0.539368,0.017095
0.539369,7.17349
0.539456,2.4796
0.539544,0.707925
0.539593,12.5616
0.539614,1.28046
0.539669,2.80082
0.539715,0.119615
0.539732,3.76582
0.539768,3.26503
0.539819,1.38991
0.539822,0.336952
0.539952,2.26745
0.540044,1.59391
0.54017,4.18757
0.540177,0.427285
0.540251,1.07015
0.540275,0.721783
0.540285,3.95597
0.54037,1.33232
0.540508,5.37359
0.540543,4.85729
0.540664,4.53778
0.540801,4.51468
0.540884,1.19101
0.540981,5.179
0.540988,3.4247
0.541031,8.04868
0.541033,4.16084
0.541082,0.0529654
0.541098,7.31068
0.541227,6.33035
0.541252,7.71384
0.541319,2.45107
0.541374,6.81135
0.541508,1.47617
0.541706,3.89432
0.541718,12.7567
0.541801,2.0763
0.541803,0.807315
0.541815,1.651
0.542034,5.32294
0.542046,0.70338
0.542095,1.87687
0.542106,0.768573
0.542184,3.90726
0.542189,4.19999
0.542214,2.52134
0.54229,2.81705
0.542379,2.50359
0.542383,4.08508
0.542478,5.1651
0.542523,0.54376
0.542629,9.75401
0.542672,1.60633
0.542683,5.58697
0.54285,1.63432
0.542914,5.47356
0.542914,2.1664
0.542954,3.16705
0.543033,4.03081
0.543081,4.40583
0.543082,1.06687
0.543106,1.15909
0.543225,1.6894
0.543278,4.36053
0.543306,6.54645
0.543324,9.82895
0.543378,12.0793
0.543426,1.48237
0.543513,5.64623
0.543541,8.41912
0.543548,0.970231
0.543674,6.73955
0.543688,1.17062
0.543708,0.493266
0.543709,2.33603
0.543712,6.00715
0.543746,11.2816
0.543752,3.49455
0.543769,0.405257
0.543888,3.01572
0.543894,1.17645
0.544034,1.97506
0.544131,0.0579033
0.544154,9.21177
0.544167,6.85551
0.544194,1.44
0.544235,1.23827
0.544315,4.37715
0.544322,6.68694
0.544362,4.38767
0.544398,0.399637
0.544437,7.02279
0.544466,8.67514
0.544575,8.82514
0.544583,1.55807
0.544605,4.34374
0.544623,4.89171
0.544696,2.31095
0.544705,3.54222
0.54473,2.65614
0.544799,1.82875
0.544822,4.37671
0.544824,4.06705
0.5449,7.31853
0.545108,6.21943
0.545171,1.75178
0.545195,0.809429
0.545213,2.5045
0.54531,7.00524
0.545312,1.15622
0.545327,4.81446
0.545357,2.61012
0.545433,0.0418361
0.545453,3.28191
0.545644,3.4752
0.545738,2.40003
0.545795,1.30531
0.545802,1.15482
0.545915,2.86488
0.546114,1.76991
0.546129,2.91576
0.546187,6.774
0.546191,9.68204
0.546221,0.21006
0.546307,0.766261
0.546356,2.44678
0.546357,5.60339
0.546428,7.52092
0.546439,2.93853
0.54647,4.28593
0.546557,0.0700859
0.546652,5.31362
0.546658,0.342755
0.546661,4.85583
0.546665,1.99222
0.546682,3.04048
0.546708,4.2187
0.546712,6.40112
0.546742,6.75198
0.546768,5.07936
0.546849,5.49946
0.546859,1.37447
0.547108,1.59536
0.547188,2.82526
0.547212,4.52479
0.547236,8.58106
0.547477,1.24185
0.547486,0.664387
0.547569,2.04867
0.547572,7.14099
0.547573,0.150797
0.547675,1.39151
0.547836,5.54484
0.547946,0.186264
0.54796,6.26895
0.547965,1.11451
0.548057,2.81206
0.548136,6.53319
0.54821,1.6545
0.548225,2.91891
0.548254,5.17399
0.548287,14.7321
0.548365,3.83908
0.548403,7.68316
0.548436,0.575193
0.548447,5.8592
0.548513,1.00765
0.548566,0.342524
0.548573,7.07898
0.548654,8.15209
0.548704,1.72487
0.548706,2.53851
0.548717,1.61185
0.548793,0.381737
0.548896,0.452896
0.548957,0.389444
0.549034,1.0297
0.549139,3.26237
0.549249,0.907877
0.549278,2.13165
0.549312,9.5159
0.549393,6.57348
0.549437,4.91174
0.549507,0.695354
0.549542,3.15647
0.54964,9.62923
0.549669,4.09139
0.549694,7.68372
0.549705,2.09716
0.549708,10.6871
0.549724,2.90648
0.549748,0.954475
0.549757,2.89288
0.549861,2.2427
0.549926,2.89722
0.549972,0.467517
0.549973,0.544557
0.55004,2.21331
0.550069,4.0073
0.550107,3.52834
0.550256,0.0913044
0.550284,2.99269
0.550291,1.21465
0.550419,2.71946
0.550423,1.7462
0.5505,1.34302
0.550605,5.92129
0.550675,7.31062
0.55079,2.39108
0.55089,1.38744
0.550897,2.30594
0.5509,2.69706
0.550972,0.0752833
0.550982,5.07657
0.551026,1.85534
0.55106,0.901401
0.551104,2.71874
0.551119,6.65309
0.551196,11.7013
0.551275,2.78425
0.551349,7.99467
0.55136,0.252152
0.551366,2.60198
0.551373,1.08705
0.551389,2.50707
0.551402,1.38824
0.55141,1.36526
0.55145,0.839915
0.551457,1.20558
0.551473,1.40861
0.551477,2.04485
0.551537,2.76885
0.551541,0.144641
0.551649,0.258968
0.551668,2.85224
0.551727,6.25624
0.551764,1.92969
0.551772,4.58521
0.551812,0.514553
0.551824,0.971689
0.551839,5.2895
0.551891,0.858604
0.551919,8.13596
0.551947,7.5504
0.551949,4.86569
0.551953,2.59351
0.551958,2.84997
0.551971,2.49865
0.55198,2.795
0.552016,6.64302
0.552025,1.29081
0.552053,1.42269
0.552091,4.66523
0.55211,1.61763
0.552131,0.0866576
0.552162,3.13923
0.552223,4.9008
0.552252,1.9693
0.552257,5.6775
0.552273,3.18913
0.552348,0.176447
0.552386,3.61354
0.552423,2.5664
0.552437,4.42505
0.552577,2.17036
0.552633,4.27755
0.552636,7.03221
0.552699,8.0516
0.552744,9.88273
0.552797,4.01061
0.552853,3.96401
0.552895,3.35983
0.552934,6.80204
0.552952,5.07148
0.552953,4.22038
0.552973,2.08033
0.552996,0.832804
0.553088,6.08533
0.553151,2.60241
0.553164,0.937946
0.553179,4.5224
0.553262,6.6857
0.553283,7.53714
0.55334,2.17557
0.553488,1.18613
0.553549,0.971458
0.553624,0.818457
0.55363,5.73911
0.55366,4.45902
0.553775,5.5917
0.5538,6.50846
0.553874,0.940358
0.553927,0.134245
0.553962,4.12964
0.553972,3.90083
0.553989,1.58586
0.554079,1.19838
0.554147,1.87032
0.554172,5.45854
0.554207,4.94452
0.554236,6.94389
0.554236,4.65435
0.554255,4.23899
0.554291,0.23518
0.554333,0.775462
0.554374,0.429908
0.554379,2.69921
0.554586,4.2483
0.554654,6.59737
0.554709,4.77992
0.554729,4.98252
0.554783,2.73104
0.554809,3.92053
0.55488,5.1042
0.554911,1.54845
0.554954,0.086663
0.55499,0.367581
0.555082,6.55641
0.555113,4.90245
0.555157,7.40439
0.555217,3.5498
0.555284,4.34515
0.555292,3.71071
0.555327,2.7407
0.555403,5.66471
0.55544,0.285916
0.555468,7.19125
0.555479,4.45511
0.55548,3.46739
0.555599,2.09725
0.555631,8.25534
0.555648,4.23855
0.555683,1.69916
0.555694,3.07413
0.555722,3.33571
0.555811,0.621971
0.555883,0.64988
0.555928,1.78309
0.555932,1.50802
0.555988,1.26978
0.556018,4.97471
0.556038,0.534569
0.556109,5.07473
0.556214,3.66741
0.556279,0.123556
0.556284,4.39696
0.556313,2.58728
0.556349,2.50494
0.556357,4.84739
0.556367,1.66104
0.556371,3.90522
0.556446,13.388
0.556588,6.75998
0.55659,2.86839
0.556627,4.58921
0.556631,1.49034
0.556639,1.10908
0.556697,8.45362
0.556713,1.14469
0.556718,1.34447
0.556751,0.182533
0.55676,0.302366
0.556834,3.01893
0.556852,7.10532
0.556912,3.10424
0.556926,0.247519
0.556935,0.0641947
0.557054,2.77497
0.557057,10.5772
0.557094,6.99491
0.557109,2.97966
0.557131,8.33377
0.557133,5.26094
0.557154,7.10973
0.55723,2.0289
0.557265,5.69254
0.557273,1.90573
0.557287,1.17083
0.557287,3.21429
0.557305,5.78671
0.557319,1.81894
0.55734,4.48931
0.557363,1.6213
0.557382,6.74751
0.557388,0.777702
0.557463,2.03124
0.557479,3.86458
0.557575,1.01017
0.55766,2.08003
0.557675,0.920965
0.557759,1.83381
0.557765,1.99222
0.557782,5.01807
0.557813,4.68915
0.557817,5.28905
0.557824,9.21175
0.557829,1.51406
0.557895,3.95063
0.557902,3.93845
0.557905,2.34615
0.557907,0.152011
0.557925,8.33247
0.557949,0.886038
0.557988,1.10083
0.558005,6.31776
0.55805,4.46142
0.558056,1.85995
0.558103,0.752841
0.55814,2.6917
0.558189,3.7762
0.558201,0.472101
0.558235,0.602672
0.558249,2.06693
0.558326,0.620932
0.558356,5.33185
0.558368,1.76374
0.558414,1.72049
0.558417,2.61799
0.558447,1.03507
0.558564,1.31712
0.55857,5.6494
0.558687,2.22974
0.558724,1.12176
0.558791,0.99574
0.558865,5.72155
0.558876,1.36689
0.559061,2.10379
0.559085,0.685491
0.559108,2.93254
0.559129,5.12274
0.559153,1.43314
0.55916,1.5058
0.559165,6.67668
0.559185,4.02795
0.559238,8.88745
0.559258,3.56909
0.559265,0.0715108
0.559268,0.496836
0.559315,7.59008
0.559363,2.1196
0.559441,3.84314
0.559445,2.84002
0.55945,2.5424
0.559497,5.13843
0.559504,1.07752
0.559505,6.11858
0.559558,0.181877
0.5596,8.21635
0.559639,2.10257
0.559645,6.96044
0.55969,0.405452
0.559724,7.26612
0.559762,4.82982
0.559767,0.0396035
0.559771,4.74784
0.559774,6.76538
0.559781,2.23012
0.559804,0.213829
0.560016,4.52752
0.5601,8.7996
0.560102,0.529363
0.560109,7.69196
0.560127,4.71718
0.56017,5.72319
0.560204,4.13464
0.560206,1.57915
0.56028,10.5907
0.560314,2.1381
0.560377,3.55187
0.560396,7.27425
0.560398,0.464588
0.560412,6.95988
0.560414,3.91397
0.560458,2.89886
0.560486,3.27355
0.560509,4.01435
0.560531,3.88838
0.560533,3.44649
0.560544,6.18484
0.560566,4.46965
0.560618,7.11489
0.560655,0.0686963
0.560692,12.1763
0.560723,1.16874
0.560737,1.98627
0.560738,4.58974
0.56074,1.57979
0.560743,2.37087
0.560821,1.38073
0.560883,0.298937
0.560909,0.339096
0.560918,1.03474
0.560978,1.3397
0.560987,3.93038
0.560994,0.203067
0.561068,1.49013
0.5611,1.85762
0.561104,2.24105
0.56112,8.52161
0.561145,1.30288
0.561154,3.93035
0.561282,3.74868
0.561294,1.04763
0.561333,6.14283
0.561433,3.79084
0.561457,5.70159
0.561457,9.14729
0.561502,0.276915
0.561556,0.145876
0.561599,2.60844
0.561629,0.051166
0.56171,3.1646
0.561737,3.73782
0.561745,0.649218
0.561861,2.8364
0.561888,6.69829
0.561913,3.0695
0.56192,7.57765
0.561962,6.4322
0.561969,0.615472
0.56201,3.63395
0.562022,4.76038
0.562102,1.6864
0.562113,0.936018
0.562174,1.16392
0.562216,4.58722
0.562295,2.99826
0.56232,0.894747
0.562343,0.149265
0.56235,1.50093
0.562382,5.222
0.562392,1.72861
0.562448,10.7931
0.562471,6.91232
0.562497,0.456483
0.562546,6.28984
0.562597,0.189663
0.562745,4.18018
0.562764,0.41366
0.562768,2.71991
0.56284,0.489032
0.562868,0.442817
0.562892,3.81504
0.562919,4.54148
0.562937,3.20748
0.562967,0.0959642
0.56297,0.250027
0.563,2.71943
0.563014,7.38061
0.563036,3.97736
0.563083,5.55391
0.56314,6.02411
0.563188,2.99024
0.563276,2.20155
0.563287,1.69174
0.563344,0.018198
0.563405,1.12091
0.563448,9.73958
0.563472,0.61188
0.563479,7.07948
0.563519,4.47269
0.563528,2.30573
0.563577,3.17022
0.563597,0.879859
0.563605,8.24006
0.563686,0.517297
0.5637,3.59208
0.563749,0.412172
0.563762,5.90055
0.563763,4.88512
0.563772,3.91072
0.563875,3.91749
0.563904,6.76065
0.563949,2.52247
0.563971,7.05324
0.563974,10.9272
0.563979,1.38598
0.564003,1.67431
0.564022,2.39772
0.564031,3.02583
0.564112,2.33228
0.564127,3.83268
0.564147,6.62552
0.564152,0.879465
0.56418,4.67453
0.56421,1.41092
0.564213,10.408
0.564224,4.6987
0.564249,1.66094
0.564263,4.68842
0.564274,4.80909
0.564285,3.82209
0.564292,8.09741
0.564344,0.938487
0.564386,6.59584
0.564388,8.43149
0.564397,1.70404
0.56446,2.3486
0.564487,2.41116
0.564498,2.96693
0.564498,6.38374
0.56453,2.82289
0.564533,6.53947
0.564559,3.03452
0.564578,4.87869
0.564585,2.45486
0.564612,7.49134
0.564674,1.25877
0.564681,4.58805
0.564687,0.0489952
0.564701,2.28595
0.564718,0.0922226
0.564729,3.50213
0.564784,2.56107
0.564935,0.618216
0.564935,3.05058
0.564983,0.578238
0.564983,3.54275
0.564995,0.487451
0.565034,3.76979
0.565054,3.2586
0.565063,1.2413
0.56507,5.60026
0.565103,3.81169
0.565112,0.234723
0.565125,1.11265
0.565139,6.52905
0.565162,3.58083
0.565176,0.991158
0.56519,0.985395
0.565198,1.04316
0.565213,2.47075
0.565248,1.19
0.565263,4.41918
0.565364,6.16044
0.565377,0.191704
0.565395,0.111525
0.565397,4.99682
0.565489,0.716716
0.565516,4.4671
0.56553,4.65594
0.565578,1.29038
0.565617,8.96788
0.565621,2.53362
0.565629,8.23897
0.56563,1.35913
0.565703,4.05339
0.565719,1.64805
0.565726,1.12991
0.56574,2.06039
0.565769,0.558369
0.565797,9.21719
0.565891,3.74224
0.565907,9.49663
0.565966,2.5485
0.565982,0.152006
0.565995,5.42923
0.56601,0.428777
0.56608,5.40546
0.566082,5.41614
0.566107,2.36409
0.566134,0.41363
0.566163,2.51224
0.566179,2.89942
0.566211,6.27443
0.566248,3.48795
0.566269,2.69469
0.56631,1.58439
0.566367,4.98776
0.566404,2.74525
0.566417,0.240741
0.566464,2.0179
0.566503,6.69549
0.566556,3.74816
0.566594,0.700667
0.566609,6.84347
0.566654,0.490924
0.566762,4.94014
0.566805,2.74089
0.566847,1.42415
0.566848,2.68187
0.566856,0.239821
0.566876,4.19616
0.566891,5.1019
0.566916,2.22854
0.566948,0.35465
0.567009,0.611929
0.567039,1.05281
0.567049,3.1028
0.567052,1.43889
0.567056,6.73887
0.567059,2.4376
0.567082,4.51934
0.567123,6.2081
0.567147,2.3224
0.567181,1.20247
0.567326,1.06182
0.56736,1.07573
0.567382,2.62857
0.567397,6.94546
0.567403,1.72088
0.567404,1.81282
0.56742,4.74431
0.567421,4.29728
0.567428,4.14266
0.567441,4.30071
0.567464,0.201583
0.56749,3.67333
0.5675,5.94179
0.56751,0.0659563
0.567545,2.70567
0.567547,3.75029
0.567569,1.96638
0.567634,1.64538
0.567643,3.68046
0.567698,2.14946
0.567788,3.423
0.567791,2.21242
0.567821,2.2295
0.567845,3.62803
0.567877,8.16266
0.567963,0.308205
0.567963,4.0765
0.56797,1.74054
0.567998,2.56346
0.568053,6.04016
0.568103,0.777547
0.568104,2.17131
0.568169,11.072
0.568196,2.53945
0.568202,5.9086
0.568214,3.09041
0.568222,1.74744
0.568223,2.53598
0.568264,3.92917
0.568275,1.88228
0.56828,2.57343
0.568282,9.37903
0.568315,5.35154
0.568366,5.93033
0.568385,1.62683
0.56842,5.7365
0.568438,0.71694
0.568441,5.25712
0.568481,3.16788
0.568543,0.786846
0.568567,10.4707
0.568574,8.05919
0.568575,1.99304
0.568609,2.56565
0.56861,3.77156
0.568622,9.45343
0.568631,4.34818
0.568631,0.860904
0.568664,2.09484
0.568681,2.74141
0.568762,4.16712
0.568767,0.331367
0.568838,6.90635
0.568844,3.34045
0.568855,4.32077
0.568857,3.75438
0.568883,4.29764
0.568922,0.534914
0.568974,6.51415
0.56915,3.36243
0.569194,1.24269
0.569253,1.18145
0.569361,2.71825
0.569447,0.248029
0.569456,1.82397
0.569551,4.10181
0.569599,2.94541
0.569636,1.46532
0.569638,1.95196
0.569665,3.59485
0.56972,0.347472
0.56977,5.22385
0.569777,0.223678
0.569793,0.61951
0.569812,4.0427
0.569833,0.848386
0.569839,0.641155
0.569839,4.05328
0.569866,5.76787
0.569868,1.39361
0.569921,7.59322
0.569986,5.74347
0.570012,3.68574
0.570014,4.6004
0.570049,5.30378
0.570132,2.41476
0.570181,1.46619
0.570216,10.5032
0.570259,3.95323
0.570289,9.18962
0.570427,7.97026
0.57046,0.353151
0.570472,1.76445
0.570483,2.83414
0.570484,7.61137
0.57049,1.14574
0.570503,1.08637
0.570531,3.82438
0.570562,3.37984
0.570564,1.4518
0.570564,4.89766
0.570572,5.02752
0.570575,0.745128
0.57058,2.86036
0.570648,2.93559
0.570665,0.471594
0.570665,1.45906
0.570676,0.777109
0.570731,3.43698
0.570766,1.55131
0.570873,0.987197
0.570892,1.12566
0.570979,2.79283
0.57101,2.56147
0.571041,0.795552
0.571074,4.4806
0.571086,7.60728
0.571094,1.15294
0.571128,6.81669
0.571133,1.63382
0.571145,7.67366
0.571157,1.9988
0.571259,4.02146
0.571271,2.19572
0.571313,6.08945
0.571334,3.49539
0.571362,0.0145164
0.571407,4.24802
0.571475,1.24793
0.571478,0.669355
0.571485,3.06797
0.571505,1.48693
0.571516,7.87243
0.571523,6.27436
0.57156,0.0360419
0.571562,0.145958
0.571563,3.10379
0.571575,3.69766
0.571592,3.02142
0.571595,2.54197
0.571598,2.19638
0.571603,3.23049
0.571607,1.31611
0.571667,0.0409801
0.571705,0.56375
0.571795,2.33858
0.571825,0.634642
0.571856,0.579663
0.571899,3.5772
0.571904,5.57052
0.571966,2.43
0.571972,5.20378
0.571976,8.78121
0.571977,1.42232
0.571994,3.33025
0.571997,3.02636
0.572025,1.91048
0.572084,3.8763
0.572094,5.65303
0.572222,1.92691
0.572307,0.145076
0.572323,5.87666
0.572464,4.87474
0.572465,0.652234
0.572483,3.46139
0.57254,4.78956
0.57257,1.59393
0.572581,1.37836
0.57259,1.51927
0.57263,6.8787
0.572648,0.385399
0.572651,4.37106
0.572663,3.13321
0.572694,6.7563
0.572698,3.04149
0.5727,0.0243349
0.572795,1.86099
0.572901,0.797295
0.572942,0.735645
0.572978,3.44512
0.573062,4.32638
0.573125,2.75682
0.573128,3.2481
0.57315,3.26538
0.573209,0.547972
0.573212,6.6899
0.573313,1.26249
0.573319,2.08791
0.573354,0.824176
0.573373,4.99379
0.57345,2.39226
0.573452,6.06997
0.573479,7.09969
0.57348,1.74247
0.57349,7.10056
0.573532,8.63674
0.57355,3.75831
0.573574,2.77834
0.57359,0.820929
0.573606,0.824198
0.573617,0.204608
0.573634,3.36964
0.57366,0.148177
0.573668,1.29014
0.573674,5.78262
0.573708,10.0696
0.573765,0.0875638
0.573831,3.4386
0.573855,3.62455
0.573867,6.78475
0.573877,6.69946
0.573912,2.92975
0.573929,6.74394
0.57395,0.032784
0.573969,0.389554
0.574049,3.08837
0.574085,7.02836
0.574092,4.90365
0.574109,1.10605
0.574112,1.48571
0.574124,1.32921
0.574155,7.44088
0.574167,2.04278
0.574249,1.10017
0.57431,0.767616
0.57436,0.180576
0.574401,0.108553
0.574415,1.27438
0.574465,6.37883
0.574489,2.07509
0.57452,2.78272
0.574525,2.70706
0.574578,3.42494
0.574631,4.59959
0.574691,2.22328
0.574714,3.11366
0.574728,1.09147
0.574769,3.10374
0.574845,2.1342
0.574938,2.88462
0.57496,6.97944
0.574997,2.99688
0.575,1.12587
0.575019,0.645891
0.575053,1.37249
0.575066,4.76294
0.57511,2.70551
0.575111,3.81627
0.575153,0.590076
0.575168,0.0246545
0.57525,3.54242
0.575259,5.4067
0.575287,4.87737
0.575308,3.97865
0.575336,5.7876
0.575337,0.439173
0.575367,7.02362
0.575394,6.93021
0.575442,3.72857
0.575451,1.50113
0.575613,3.80269
0.575621,4.10137
0.575627,5.92329
0.575646,2.98638
0.57568,1.38453
0.575684,2.70064
0.575729,2.94518
0.575772,4.33186
0.575785,11.6071
0.575789,6.04502
0.575809,0.508401
0.575877,4.39245
0.575884,0.248969
0.575884,4.54883
0.57591,3.5297
0.575936,6.82481
0.575983,4.50819
0.575984,5.20532
0.57609,5.08557
0.576188,3.43437
0.576229,11.4631
0.576239,2.00597
0.576247,0.27844
0.576296,1.35074
0.576308,3.36626
0.576335,2.58313
0.576341,2.13256
0.576407,0.137134
0.576411,0.969088
0.576434,12.215
0.576488,1.00313
0.576497,1.88673
0.576505,1.47909
0.576534,2.63172
0.576536,0.470154
0.576588,5.08915
0.576606,3.997
0.576606,5.17367
0.57671,0.86393
0.576725,0.257741
0.576761,3.55313
0.576777,4.06633
0.576809,5.29346
0.576824,0.773042
0.576883,2.26632
0.576892,4.70334
0.576921,1.78585
0.576938,4.30406
0.576988,0.254139
0.576998,1.62475
0.577001,0.261031
0.577107,0.55514
0.577131,8.3166
0.577194,0.340046
0.577194,1.14906
0.577248,6.12254
0.57729,0.107787
0.577334,5.37252
0.577366,5.78566
0.57737,0.906507
0.577382,0.532647
0.57751,1.3248
